player,player_id,team,position,age,handedness,npb_plus_sprint_speed_kmh,npb_plus_ordinal_band,npb_plus_cohort_rank,npb_plus_cohort_size,exposure,direct_t90,direct_t90_measurement_year,standardized_short_distance_evidence,standardized_30m,standardized_50m,cohort,cohort_ordinal,historical_physical_evidence,measurement_era,anchor_relative_status,acceleration_top_speed_classification,classification_basis,physical_conflict_flags,temporal_comparison_boundary,context_only_hp_to_1b,physical_only_sns_queue_status
鈴木 大地,81985135,東北楽天ゴールデンイーグルス,,,,29,B8_SLOWEST_COHORT_OCTILE,100,100,"{""PA"":55,""games"":34,""pa_bucket"":""PA_50_99"",""full_effort_run_proxy_count"":5,""npb_plus_sample_count"":null,""npb_plus_qualified_run_count"":null,""data_completeness"":""partial_tier_A_C_unavailable""}",[],[],[],[],[],"[""npb_plus_2026_current_roster_100""]","{""current_npb_plus_rank"":100,""current_npb_plus_size"":100,""current_npb_plus_band"":""B8_SLOWEST_COHORT_OCTILE"",""basis"":""WITHIN_SAME_METRIC_SAME_COHORT_ONLY""}",[],[],"{""status"":""SNS_TIEBREAK"",""status_reasons"":[""SOURCE_PA_UNDER_100_AND_QUALIFIED_RUN_COUNT_NOT_PUBLISHED""],""high_confidence_anchor_count"":0,""same_cohort_order_conflict_count"":0}",INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,NO_DIRECTIONALLY_COMPARABLE_SHORT_DISTANCE_EVIDENCE,"[""INSUFFICIENT_SHORT_DISTANCE_EVIDENCE""]","{""current_signal_year"":2026,""comparison_relevant_evidence_count"":0,""known_measurement_years"":[],""known_non_2026_measurement_years"":[],""unknown_measurement_era_count"":0,""has_known_non_2026_measurement"":false,""has_unknown_measurement_era"":false,""all_comparison_relevant_measurements_current_2026"":false}",[],RETAINED_FROM_EXISTING_PHYSICAL_QUEUE
京田 陽太,81585134,横浜DeNAベイスターズ,,,,31.1,B6_LOWER_MID_COHORT_OCTILE,67,100,"{""PA"":119,""games"":45,""pa_bucket"":""PA_100_199"",""full_effort_run_proxy_count"":19,""npb_plus_sample_count"":null,""npb_plus_qualified_run_count"":null,""data_completeness"":""partial_tier_A_C_unavailable""}",[],[],[],[],[],"[""npb_plus_2026_current_roster_100""]","{""current_npb_plus_rank"":67,""current_npb_plus_size"":100,""current_npb_plus_band"":""B6_LOWER_MID_COHORT_OCTILE"",""basis"":""WITHIN_SAME_METRIC_SAME_COHORT_ONLY""}","[{""metric"":""50m"",""seconds"":5.9,""value"":null,""unit"":null,""measurement_year"":2016,""measurement_date"":null,""measurement_year_inferred"":true,""cohort"":""unknown"",""timing_method"":""unknown"",""start_protocol"":""unknown"",""source_tier"":""B"",""usage_class"":""HISTORICAL_PROFILE_HINT"",""numeric_t90_usable"":false,""same_measurement_cluster_id"":""kyoda_nihon_u_50m_profile"",""source_name"":""侍ジャパン公式"",""source_url"":""https://www.japan-baseball.jp/jp/news/press/20160710_5.html"",""reason"":null}]",[2016],"{""status"":""ANCHOR_RESOLVED_MODERATE"",""status_reasons"":[""CURRENT_NPB_PLUS_ORDINAL_HAS_FULL_100_ROSTER_BRACKETING_BUT_PUBLIC_SAMPLE_COUNTS_ARE_NOT_PUBLISHED""],""high_confidence_anchor_count"":0,""same_cohort_order_conflict_count"":0}",INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,NO_DIRECTIONALLY_COMPARABLE_SHORT_DISTANCE_EVIDENCE,"[""INSUFFICIENT_SHORT_DISTANCE_EVIDENCE""]","{""current_signal_year"":2026,""comparison_relevant_evidence_count"":0,""known_measurement_years"":[],""known_non_2026_measurement_years"":[],""unknown_measurement_era_count"":0,""has_known_non_2026_measurement"":false,""has_unknown_measurement_era"":false,""all_comparison_relevant_measurements_current_2026"":false}",[],NOT_QUEUED
佐野 恵太,91995134,横浜DeNAベイスターズ,,,,30.6,B7_LOWER_COHORT_OCTILE,78,100,"{""PA"":396,""games"":95,""pa_bucket"":""PA_200_399"",""full_effort_run_proxy_count"":57,""npb_plus_sample_count"":null,""npb_plus_qualified_run_count"":null,""data_completeness"":""partial_tier_A_C_unavailable""}",[],[],[],[],[],"[""npb_plus_2026_current_roster_100""]","{""current_npb_plus_rank"":78,""current_npb_plus_size"":100,""current_npb_plus_band"":""B7_LOWER_COHORT_OCTILE"",""basis"":""WITHIN_SAME_METRIC_SAME_COHORT_ONLY""}",[],[],"{""status"":""ANCHOR_RESOLVED_MODERATE"",""status_reasons"":[""CURRENT_NPB_PLUS_ORDINAL_HAS_FULL_100_ROSTER_BRACKETING_BUT_PUBLIC_SAMPLE_COUNTS_ARE_NOT_PUBLISHED""],""high_confidence_anchor_count"":0,""same_cohort_order_conflict_count"":0}",INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,NO_DIRECTIONALLY_COMPARABLE_SHORT_DISTANCE_EVIDENCE,"[""INSUFFICIENT_SHORT_DISTANCE_EVIDENCE""]","{""current_signal_year"":2026,""comparison_relevant_evidence_count"":0,""known_measurement_years"":[],""known_non_2026_measurement_years"":[],""unknown_measurement_era_count"":0,""has_known_non_2026_measurement"":false,""has_unknown_measurement_era"":false,""all_comparison_relevant_measurements_current_2026"":false}",[],NOT_QUEUED
宮﨑 敏郎,51455137,横浜DeNAベイスターズ,,,,30.3,B7_LOWER_COHORT_OCTILE,87,100,"{""PA"":267,""games"":75,""pa_bucket"":""PA_200_399"",""full_effort_run_proxy_count"":31,""npb_plus_sample_count"":null,""npb_plus_qualified_run_count"":null,""data_completeness"":""partial_tier_A_C_unavailable""}",[],[],[],[],[],"[""npb_plus_2026_current_roster_100""]","{""current_npb_plus_rank"":87,""current_npb_plus_size"":100,""current_npb_plus_band"":""B7_LOWER_COHORT_OCTILE"",""basis"":""WITHIN_SAME_METRIC_SAME_COHORT_ONLY""}",[],[],"{""status"":""ANCHOR_RESOLVED_MODERATE"",""status_reasons"":[""CURRENT_NPB_PLUS_ORDINAL_HAS_FULL_100_ROSTER_BRACKETING_BUT_PUBLIC_SAMPLE_COUNTS_ARE_NOT_PUBLISHED""],""high_confidence_anchor_count"":0,""same_cohort_order_conflict_count"":0}",INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,NO_DIRECTIONALLY_COMPARABLE_SHORT_DISTANCE_EVIDENCE,"[""INSUFFICIENT_SHORT_DISTANCE_EVIDENCE""]","{""current_signal_year"":2026,""comparison_relevant_evidence_count"":0,""known_measurement_years"":[],""known_non_2026_measurement_years"":[],""unknown_measurement_era_count"":0,""has_known_non_2026_measurement"":false,""has_unknown_measurement_era"":false,""all_comparison_relevant_measurements_current_2026"":false}",[],NOT_QUEUED
山本 祐大,23125136,横浜DeNAベイスターズ,,,,31,B6_LOWER_MID_COHORT_OCTILE,69,100,"{""PA"":184,""games"":50,""pa_bucket"":""PA_100_199"",""full_effort_run_proxy_count"":25,""npb_plus_sample_count"":null,""npb_plus_qualified_run_count"":null,""data_completeness"":""partial_tier_A_C_unavailable""}",[],[],[],[],[],"[""npb_plus_2026_current_roster_100""]","{""current_npb_plus_rank"":69,""current_npb_plus_size"":100,""current_npb_plus_band"":""B6_LOWER_MID_COHORT_OCTILE"",""basis"":""WITHIN_SAME_METRIC_SAME_COHORT_ONLY""}",[],[],"{""status"":""ANCHOR_RESOLVED_MODERATE"",""status_reasons"":[""CURRENT_NPB_PLUS_ORDINAL_HAS_FULL_100_ROSTER_BRACKETING_BUT_PUBLIC_SAMPLE_COUNTS_ARE_NOT_PUBLISHED""],""high_confidence_anchor_count"":0,""same_cohort_order_conflict_count"":0}",INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,NO_DIRECTIONALLY_COMPARABLE_SHORT_DISTANCE_EVIDENCE,"[""INSUFFICIENT_SHORT_DISTANCE_EVIDENCE""]","{""current_signal_year"":2026,""comparison_relevant_evidence_count"":0,""known_measurement_years"":[],""known_non_2026_measurement_years"":[],""unknown_measurement_era_count"":0,""has_known_non_2026_measurement"":false,""has_unknown_measurement_era"":false,""all_comparison_relevant_measurements_current_2026"":false}",[],NOT_QUEUED
度会 隆輝,33535159,横浜DeNAベイスターズ,,,,31.7,B4_MID_UPPER_COHORT_OCTILE,48,100,"{""PA"":317,""games"":91,""pa_bucket"":""PA_200_399"",""full_effort_run_proxy_count"":33,""npb_plus_sample_count"":null,""npb_plus_qualified_run_count"":null,""data_completeness"":""partial_tier_A_C_unavailable""}",[],[],[],[],[],"[""npb_plus_2026_current_roster_100""]","{""current_npb_plus_rank"":48,""current_npb_plus_size"":100,""current_npb_plus_band"":""B4_MID_UPPER_COHORT_OCTILE"",""basis"":""WITHIN_SAME_METRIC_SAME_COHORT_ONLY""}",[],[],"{""status"":""ANCHOR_RESOLVED_MODERATE"",""status_reasons"":[""CURRENT_NPB_PLUS_ORDINAL_HAS_FULL_100_ROSTER_BRACKETING_BUT_PUBLIC_SAMPLE_COUNTS_ARE_NOT_PUBLISHED""],""high_confidence_anchor_count"":0,""same_cohort_order_conflict_count"":0}",INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,NO_DIRECTIONALLY_COMPARABLE_SHORT_DISTANCE_EVIDENCE,"[""INSUFFICIENT_SHORT_DISTANCE_EVIDENCE""]","{""current_signal_year"":2026,""comparison_relevant_evidence_count"":0,""known_measurement_years"":[],""known_non_2026_measurement_years"":[],""unknown_measurement_era_count"":0,""has_known_non_2026_measurement"":false,""has_unknown_measurement_era"":false,""all_comparison_relevant_measurements_current_2026"":false}",[],NOT_QUEUED
林 琢真,91695157,横浜DeNAベイスターズ,,,,32,B3_UPPER_MID_COHORT_OCTILE,37,100,"{""PA"":104,""games"":42,""pa_bucket"":""PA_100_199"",""full_effort_run_proxy_count"":8,""npb_plus_sample_count"":null,""npb_plus_qualified_run_count"":null,""data_completeness"":""partial_tier_A_C_unavailable""}",[],[],"[{""metric"":""50m"",""seconds"":5.99,""value"":null,""unit"":null,""measurement_year"":2022,""measurement_date"":null,""measurement_year_inferred"":false,""cohort"":""侍ジャパン大学代表選考合宿"",""timing_method"":""electronic_photoelectric"",""start_protocol"":""unknown"",""source_tier"":""C"",""usage_class"":""STANDARDIZED_PRIOR"",""numeric_t90_usable"":false,""same_measurement_cluster_id"":""standardized_50m_2022-06-19_林琢真"",""source_name"":""Existing standardized 50m reference"",""source_url"":""https://www.youtube.com/watch?v=fC8_8iA7Cao"",""reason"":null}]",[],"[{""metric"":""50m"",""seconds"":5.99,""value"":null,""unit"":null,""measurement_year"":2022,""measurement_date"":null,""measurement_year_inferred"":false,""cohort"":""侍ジャパン大学代表選考合宿"",""timing_method"":""electronic_photoelectric"",""start_protocol"":""unknown"",""source_tier"":""C"",""usage_class"":""STANDARDIZED_PRIOR"",""numeric_t90_usable"":false,""same_measurement_cluster_id"":""standardized_50m_2022-06-19_林琢真"",""source_name"":""Existing standardized 50m reference"",""source_url"":""https://www.youtube.com/watch?v=fC8_8iA7Cao"",""reason"":null}]","[""npb_plus_2026_current_roster_100"",""侍ジャパン大学代表選考合宿""]","{""current_npb_plus_rank"":37,""current_npb_plus_size"":100,""current_npb_plus_band"":""B3_UPPER_MID_COHORT_OCTILE"",""basis"":""WITHIN_SAME_METRIC_SAME_COHORT_ONLY""}","[{""metric"":""50m"",""seconds"":5.7,""value"":null,""unit"":null,""measurement_year"":2022,""measurement_date"":null,""measurement_year_inferred"":true,""cohort"":""unknown"",""timing_method"":""unknown"",""start_protocol"":""unknown"",""source_tier"":""B"",""usage_class"":""HISTORICAL_PROFILE_HINT"",""numeric_t90_usable"":false,""same_measurement_cluster_id"":""hayashi_komazawa_postcamp_selfbest_50m"",""source_name"":""日刊スポーツ"",""source_url"":""https://www.nikkansports.com/baseball/news/202210270001023.html"",""reason"":null}]",[2022],"{""status"":""SNS_TIEBREAK"",""status_reasons"":[""COHORT_ORDER_CONFLICT_WITH_CURRENT_NPB_ORDINAL""],""high_confidence_anchor_count"":1,""same_cohort_order_conflict_count"":1}",TEMPORAL_CONSTRUCT_CONFLICT,V2_KNOWN_NON_2026_COMPARISON_MEASUREMENT,"[""TEMPORAL_CONSTRUCT_CONFLICT""]","{""current_signal_year"":2026,""comparison_relevant_evidence_count"":1,""known_measurement_years"":[2022],""known_non_2026_measurement_years"":[2022],""unknown_measurement_era_count"":0,""has_known_non_2026_measurement"":true,""has_unknown_measurement_era"":false,""all_comparison_relevant_measurements_current_2026"":false}",[],RETAINED_FROM_EXISTING_PHYSICAL_QUEUE
梶原 昂希,51555155,横浜DeNAベイスターズ,,,,33.4,B1_FASTEST_COHORT_OCTILE,12,100,"{""PA"":73,""games"":28,""pa_bucket"":""PA_50_99"",""full_effort_run_proxy_count"":7,""npb_plus_sample_count"":null,""npb_plus_qualified_run_count"":null,""data_completeness"":""partial_tier_A_C_unavailable""}",[],[],[],[],[],"[""npb_plus_2026_current_roster_100""]","{""current_npb_plus_rank"":12,""current_npb_plus_size"":100,""current_npb_plus_band"":""B1_FASTEST_COHORT_OCTILE"",""basis"":""WITHIN_SAME_METRIC_SAME_COHORT_ONLY""}","[{""metric"":""50m"",""seconds"":5.8,""value"":null,""unit"":null,""measurement_year"":""unknown"",""measurement_date"":null,""measurement_year_inferred"":false,""cohort"":""unknown"",""timing_method"":""unknown"",""start_protocol"":""unknown"",""source_tier"":""B"",""usage_class"":""HISTORICAL_PROFILE_HINT"",""numeric_t90_usable"":false,""same_measurement_cluster_id"":""kajihara_50m_profile"",""source_name"":""テレビ朝日ニュース"",""source_url"":""https://news.tv-asahi.co.jp/news_sports/articles/900020068.html"",""reason"":null}]","[""unknown""]","{""status"":""SNS_TIEBREAK"",""status_reasons"":[""SOURCE_PA_UNDER_100_AND_QUALIFIED_RUN_COUNT_NOT_PUBLISHED""],""high_confidence_anchor_count"":0,""same_cohort_order_conflict_count"":0}",INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,NO_DIRECTIONALLY_COMPARABLE_SHORT_DISTANCE_EVIDENCE,"[""INSUFFICIENT_SHORT_DISTANCE_EVIDENCE""]","{""current_signal_year"":2026,""comparison_relevant_evidence_count"":0,""known_measurement_years"":[],""known_non_2026_measurement_years"":[],""unknown_measurement_era_count"":0,""has_known_non_2026_measurement"":false,""has_unknown_measurement_era"":false,""all_comparison_relevant_measurements_current_2026"":false}","[{""metric"":""hp_to_1b"",""seconds"":3.97,""value"":null,""unit"":null,""measurement_year"":""unknown"",""measurement_date"":null,""measurement_year_inferred"":false,""cohort"":""unknown"",""timing_method"":""unknown"",""start_protocol"":""swing_to_run_in_game"",""source_tier"":""B"",""usage_class"":""CONTEXT_ONLY"",""numeric_t90_usable"":false,""same_measurement_cluster_id"":""kajihara_hp_to_1b_2021"",""source_name"":""BASEBALL KING"",""source_url"":""https://baseballking.jp/ns/297434/"",""reason"":null}]",RETAINED_FROM_EXISTING_PHYSICAL_QUEUE
牧 秀悟,13115153,横浜DeNAベイスターズ,,,,31.6,B5_MID_LOWER_COHORT_OCTILE,52,100,"{""PA"":288,""games"":65,""pa_bucket"":""PA_200_399"",""full_effort_run_proxy_count"":36,""npb_plus_sample_count"":null,""npb_plus_qualified_run_count"":null,""data_completeness"":""partial_tier_A_C_unavailable""}",[],[],[],[],[],"[""npb_plus_2026_current_roster_100""]","{""current_npb_plus_rank"":52,""current_npb_plus_size"":100,""current_npb_plus_band"":""B5_MID_LOWER_COHORT_OCTILE"",""basis"":""WITHIN_SAME_METRIC_SAME_COHORT_ONLY""}",[],[],"{""status"":""ANCHOR_RESOLVED_MODERATE"",""status_reasons"":[""CURRENT_NPB_PLUS_ORDINAL_HAS_FULL_100_ROSTER_BRACKETING_BUT_PUBLIC_SAMPLE_COUNTS_ARE_NOT_PUBLISHED""],""high_confidence_anchor_count"":0,""same_cohort_order_conflict_count"":0}",INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,NO_DIRECTIONALLY_COMPARABLE_SHORT_DISTANCE_EVIDENCE,"[""INSUFFICIENT_SHORT_DISTANCE_EVIDENCE""]","{""current_signal_year"":2026,""comparison_relevant_evidence_count"":0,""known_measurement_years"":[],""known_non_2026_measurement_years"":[],""unknown_measurement_era_count"":0,""has_known_non_2026_measurement"":false,""has_unknown_measurement_era"":false,""all_comparison_relevant_measurements_current_2026"":false}",[],NOT_QUEUED
筒香 嘉智,41945131,横浜DeNAベイスターズ,,,,30.2,B8_SLOWEST_COHORT_OCTILE,89,100,"{""PA"":240,""games"":61,""pa_bucket"":""PA_200_399"",""full_effort_run_proxy_count"":21,""npb_plus_sample_count"":null,""npb_plus_qualified_run_count"":null,""data_completeness"":""partial_tier_A_C_unavailable""}","[{""metric"":""T90ft"",""seconds"":4.2,""value"":null,""unit"":null,""measurement_year"":2022,""measurement_date"":null,""measurement_year_inferred"":false,""cohort"":""seasonal qualified MLB runs"",""timing_method"":""Statcast official leaderboard"",""start_protocol"":""qualified home-to-first runs extrapolated to 90ft"",""source_tier"":""A"",""usage_class"":""NUMERIC_T90_CANDIDATE"",""numeric_t90_usable"":true,""same_measurement_cluster_id"":""mlb_statcast_running_splits_筒香嘉智_2022"",""source_name"":""Baseball Savant / Statcast"",""source_url"":""https://baseballsavant.mlb.com/running_splits?bats=&min=5&position=&team=&type=raw&year=2022"",""reason"":null}]",[2022],"[{""metric"":""T10ft"",""seconds"":0.91,""value"":null,""unit"":null,""measurement_year"":2022,""measurement_date"":null,""measurement_year_inferred"":false,""cohort"":""seasonal qualified MLB runs"",""timing_method"":""Statcast official leaderboard"",""start_protocol"":""qualified home-to-first runs extrapolated to 90ft"",""source_tier"":""A"",""usage_class"":""STANDARDIZED_PRIOR"",""numeric_t90_usable"":false,""same_measurement_cluster_id"":""mlb_statcast_running_splits_筒香嘉智_2022"",""source_name"":""Baseball Savant / Statcast"",""source_url"":""https://baseballsavant.mlb.com/running_splits?bats=&min=5&position=&team=&type=raw&year=2022"",""reason"":null},{""metric"":""T30ft"",""seconds"":1.89,""value"":null,""unit"":null,""measurement_year"":2022,""measurement_date"":null,""measurement_year_inferred"":false,""cohort"":""seasonal qualified MLB runs"",""timing_method"":""Statcast official leaderboard"",""start_protocol"":""qualified home-to-first runs extrapolated to 90ft"",""source_tier"":""A"",""usage_class"":""STANDARDIZED_PRIOR"",""numeric_t90_usable"":false,""same_measurement_cluster_id"":""mlb_statcast_running_splits_筒香嘉智_2022"",""source_name"":""Baseball Savant / Statcast"",""source_url"":""https://baseballsavant.mlb.com/running_splits?bats=&min=5&position=&team=&type=raw&year=2022"",""reason"":null}]",[],[],"[""npb_plus_2026_current_roster_100"",""seasonal qualified MLB runs""]","{""current_npb_plus_rank"":89,""current_npb_plus_size"":100,""current_npb_plus_band"":""B8_SLOWEST_COHORT_OCTILE"",""basis"":""WITHIN_SAME_METRIC_SAME_COHORT_ONLY""}",[],[2022],"{""status"":""ANCHOR_RESOLVED_MODERATE"",""status_reasons"":[""CURRENT_NPB_PLUS_ORDINAL_HAS_FULL_100_ROSTER_BRACKETING_BUT_PUBLIC_SAMPLE_COUNTS_ARE_NOT_PUBLISHED""],""high_confidence_anchor_count"":0,""same_cohort_order_conflict_count"":0}",TEMPORAL_CONSTRUCT_CONFLICT,V2_KNOWN_NON_2026_COMPARISON_MEASUREMENT,"[""TEMPORAL_CONSTRUCT_CONFLICT""]","{""current_signal_year"":2026,""comparison_relevant_evidence_count"":3,""known_measurement_years"":[2022],""known_non_2026_measurement_years"":[2022],""unknown_measurement_era_count"":0,""has_known_non_2026_measurement"":true,""has_unknown_measurement_era"":false,""all_comparison_relevant_measurements_current_2026"":false}",[],ADDED_FOR_TEMPORAL_CONSTRUCT_CONFLICT
蝦名 達夫,51555151,横浜DeNAベイスターズ,,,,31.4,B5_MID_LOWER_COHORT_OCTILE,56,100,"{""PA"":283,""games"":77,""pa_bucket"":""PA_200_399"",""full_effort_run_proxy_count"":40,""npb_plus_sample_count"":null,""npb_plus_qualified_run_count"":null,""data_completeness"":""partial_tier_A_C_unavailable""}",[],[],[],[],[],"[""npb_plus_2026_current_roster_100""]","{""current_npb_plus_rank"":56,""current_npb_plus_size"":100,""current_npb_plus_band"":""B5_MID_LOWER_COHORT_OCTILE"",""basis"":""WITHIN_SAME_METRIC_SAME_COHORT_ONLY""}","[{""metric"":""50m"",""seconds"":6,""value"":null,""unit"":null,""measurement_year"":2019,""measurement_date"":null,""measurement_year_inferred"":true,""cohort"":""unknown"",""timing_method"":""unknown"",""start_protocol"":""unknown"",""source_tier"":""B"",""usage_class"":""HISTORICAL_PROFILE_HINT"",""numeric_t90_usable"":false,""same_measurement_cluster_id"":""ebina_aomori_u_50m_profile"",""source_name"":""日刊スポーツ"",""source_url"":""https://www.nikkansports.com/baseball/news/201910280000575.html"",""reason"":null}]",[2019],"{""status"":""ANCHOR_RESOLVED_MODERATE"",""status_reasons"":[""CURRENT_NPB_PLUS_ORDINAL_HAS_FULL_100_ROSTER_BRACKETING_BUT_PUBLIC_SAMPLE_COUNTS_ARE_NOT_PUBLISHED""],""high_confidence_anchor_count"":0,""same_cohort_order_conflict_count"":0}",INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,NO_DIRECTIONALLY_COMPARABLE_SHORT_DISTANCE_EVIDENCE,"[""INSUFFICIENT_SHORT_DISTANCE_EVIDENCE""]","{""current_signal_year"":2026,""comparison_relevant_evidence_count"":0,""known_measurement_years"":[],""known_non_2026_measurement_years"":[],""unknown_measurement_era_count"":0,""has_known_non_2026_measurement"":false,""has_unknown_measurement_era"":false,""all_comparison_relevant_measurements_current_2026"":false}",[],NOT_QUEUED
