mapping_id	record_type	record_id	original_pw_id	corrected_pw_id	mapping_disposition	module	actual_requirement_text	semantic_check
EVENT-PNN-015-PW-150	EVENT	PNN-015	PW-150	PW-150	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	多軍制に選手数/試合機会メリットと大きな維持費を持たせる	PASS
EVENT-PNN-015-PW-151	EVENT	PNN-015	PW-151	PW-151	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	MLB AA/海外大学/JUCO/独立等との新pipelineを構築可能	PASS
EVENT-PNN-015-PW-165	EVENT	PNN-015	PW-165	PW-165	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	海外の全試合をNPB同等詳細にはせずleague別sim粒度を変える	PASS
EVENT-PNN-015-PW-180	EVENT	PNN-015	PW-180	PW-180	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	league縮小/統合/停滞も可能にして世界全体無限成長を防ぐ	PASS
EVENT-PNN-015-ADDED-PW-155	EVENT	PNN-015		PW-155	ADDED_SEMANTICALLY_REQUIRED	INNOVATION	Network Capitalを蓄積し一朝一夕で海外pipelineを作れないようにする	CORRECTED
EVENT-PNN-015-ADDED-PW-156	EVENT	PNN-015		PW-156	ADDED_SEMANTICALLY_REQUIRED	INNOVATION	Knowledge Capitalを人材・実績・研究で蓄積する	CORRECTED
EVENT-PNN-015-ADDED-PW-175	EVENT	PNN-015		PW-175	ADDED_SEMANTICALLY_REQUIRED	WORLD_GROWTH	国ごとに人気/競技人口/施設/指導/league quality等のecosystem stateを持つ	CORRECTED
EVENT-PNN-015-ADDED-PW-177	EVENT	PNN-015		PW-177	ADDED_SEMANTICALLY_REQUIRED	WORLD_GROWTH	NPB球団が海外academy/coach/scout等で世界普及へ関与できる	CORRECTED
EVENT-PNN-016-PW-121	EVENT	PNN-016	PW-121		REMOVED_SEMANTICALLY_MISMATCHED	RESEARCH	特定打者/投手への重点対策をユーザーが指定可能	CORRECTED
EVENT-PNN-016-PW-122	EVENT	PNN-016	PW-122		REMOVED_SEMANTICALLY_MISMATCHED	RESEARCH	研究資源を有限にして重点対象とのtrade-offを作る	CORRECTED
EVENT-PNN-016-PW-181	EVENT	PNN-016	PW-181	PW-181	RETAINED_SEMANTICALLY_CONSISTENT	INTERNATIONAL	WBC/Premier12/五輪/U-18/U-23等を意味ある大会として実装	PASS
EVENT-PNN-016-PW-213	EVENT	PNN-016	PW-213	PW-213	RETAINED_SEMANTICALLY_CONSISTENT	HISTORY	選手のdraft/二軍/一軍/海外/受賞/移籍/契約/代表/引退後staffを一生涯保存	PASS
EVENT-PNN-016-PW-214	EVENT	PNN-016	PW-214	PW-214	RETAINED_SEMANTICALLY_CONSISTENT	HISTORY	球団の順位/人事/補強/革新/不祥事/制度議論等を球団史に保存	PASS
EVENT-PNN-016-PW-216	EVENT	PNN-016	PW-216	PW-216	RETAINED_SEMANTICALLY_CONSISTENT	HISTORY	ニュースで数字を物語化する	PASS
EVENT-PNN-016-ADDED-PW-188	EVENT	PNN-016		PW-188	ADDED_SEMANTICALLY_REQUIRED	GOVERNANCE	選手会を正式な制度主体として実装する	CORRECTED
EVENT-PNN-016-ADDED-PW-189	EVENT	PNN-016		PW-189	ADDED_SEMANTICALLY_REQUIRED	GOVERNANCE	FA年数短縮等を選手会/球団/NPBの交渉で変更可能	CORRECTED
EVENT-PNN-017-PW-145	EVENT	PNN-017	PW-145	PW-145	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	球団固有の革新的な獲得・育成・分析施策を大量に導入する	PASS
EVENT-PNN-017-PW-153	EVENT	PNN-017	PW-153	PW-153	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	AI活用・AI開発・映像解析・scouting・mechanics等を継続革新領域にする	PASS
EVENT-PNN-017-PW-154	EVENT	PNN-017	PW-154	PW-154	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	AIをLv1/2/3固定treeにしない	PASS
EVENT-PNN-017-PW-155	EVENT	PNN-017	PW-155	PW-155	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	Network Capitalを蓄積し一朝一夕で海外pipelineを作れないようにする	PASS
EVENT-PNN-017-PW-157	EVENT	PNN-017	PW-157	PW-157	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	成功した組織人材を他球団が引き抜きノウハウが拡散する	PASS
EVENT-PNN-017-PW-158	EVENT	PNN-017	PW-158	PW-158	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	新施策をスタッフが提案しユーザーが承認/実験/却下可能	PASS
EVENT-PNN-017-ADDED-PW-156	EVENT	PNN-017		PW-156	ADDED_SEMANTICALLY_REQUIRED	INNOVATION	Knowledge Capitalを人材・実績・研究で蓄積する	CORRECTED
EVENT-PNN-018-PW-145	EVENT	PNN-018	PW-145	PW-145	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	球団固有の革新的な獲得・育成・分析施策を大量に導入する	PASS
EVENT-PNN-018-PW-154	EVENT	PNN-018	PW-154	PW-154	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	AIをLv1/2/3固定treeにしない	PASS
EVENT-PNN-018-PW-155	EVENT	PNN-018	PW-155	PW-155	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	Network Capitalを蓄積し一朝一夕で海外pipelineを作れないようにする	PASS
EVENT-PNN-018-PW-158	EVENT	PNN-018	PW-158	PW-158	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	新施策をスタッフが提案しユーザーが承認/実験/却下可能	PASS
EVENT-PNN-018-ADDED-PW-153	EVENT	PNN-018		PW-153	ADDED_SEMANTICALLY_REQUIRED	INNOVATION	AI活用・AI開発・映像解析・scouting・mechanics等を継続革新領域にする	CORRECTED
EVENT-PNN-018-ADDED-PW-156	EVENT	PNN-018		PW-156	ADDED_SEMANTICALLY_REQUIRED	INNOVATION	Knowledge Capitalを人材・実績・研究で蓄積する	CORRECTED
EVENT-PNN-019-PW-190	EVENT	PNN-019	PW-190	PW-190	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	DH/ABS/申告敬遠/牽制制限/base size/延長/tie-break等を変更可能	PASS
EVENT-PNN-019-PW-192	EVENT	PNN-019	PW-192	PW-192	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	ルール変更は能力値直接補正でなくengine物理/確率条件へ作用	PASS
EVENT-PNN-019-PW-193	EVENT	PNN-019	PW-193	PW-193	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	Rule Proposal Engineで提案主体/目的/試験/採決/施行/副作用/再改正を一般化	PASS
EVENT-PNN-019-PW-205	EVENT	PNN-019	PW-205		REMOVED_SEMANTICALLY_MISMATCHED	INTEGRITY	組織のcompliance/discipline/internal reporting等を持つ	CORRECTED
EVENT-PNN-019-ADDED-PW-194	EVENT	PNN-019		PW-194	ADDED_SEMANTICALLY_REQUIRED	GOVERNANCE	MiLB/二軍等で将来ルールを試験導入できる	CORRECTED
EVENT-PNN-020-PW-190	EVENT	PNN-020	PW-190	PW-190	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	DH/ABS/申告敬遠/牽制制限/base size/延長/tie-break等を変更可能	PASS
EVENT-PNN-020-PW-192	EVENT	PNN-020	PW-192	PW-192	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	ルール変更は能力値直接補正でなくengine物理/確率条件へ作用	PASS
EVENT-PNN-020-PW-193	EVENT	PNN-020	PW-193	PW-193	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	Rule Proposal Engineで提案主体/目的/試験/採決/施行/副作用/再改正を一般化	PASS
EVENT-PNN-020-PW-205	EVENT	PNN-020	PW-205		REMOVED_SEMANTICALLY_MISMATCHED	INTEGRITY	組織のcompliance/discipline/internal reporting等を持つ	CORRECTED
EVENT-PNN-020-ADDED-PW-194	EVENT	PNN-020		PW-194	ADDED_SEMANTICALLY_REQUIRED	GOVERNANCE	MiLB/二軍等で将来ルールを試験導入できる	CORRECTED
EVENT-PNN-021-PW-236	EVENT	PNN-021	PW-236	PW-236	RETAINED_SEMANTICALLY_CONSISTENT	TRADE	トレードを独立した中核システムとして設計しteam need・契約・年齢・将来価値・competitive windowを統合する	PASS
EVENT-PNN-021-PW-237	EVENT	PNN-021	PW-237	PW-237	RETAINED_SEMANTICALLY_CONSISTENT	TRADE	CPUは他球団で出場機会を失っている有望株や余剰戦力を認識し能動的にトレード獲得を狙う	PASS
EVENT-PNN-021-PW-238	EVENT	PNN-021	PW-238	PW-238	RETAINED_SEMANTICALLY_CONSISTENT	TRANSACTION	現役ドラフトをFA・通常トレード・戦力外とは別の選手移動経路として扱い制度自体も変更可能にする	PASS
EVENT-PNN-021-PW-239	EVENT	PNN-021	PW-239		REMOVED_SEMANTICALLY_MISMATCHED	GLOBAL	NPBの外国人候補一覧は世界から切り離されたランダム生成ではなくGlobal Baseball Worldに実在する選手からスカウト結果として作る	CORRECTED
EVENT-PNN-021-PW-240	EVENT	PNN-021	PW-240		REMOVED_SEMANTICALLY_MISMATCHED	GLOBAL	同一の海外選手をNPB・MLB・KBO・CPBL等の複数市場が同時に評価・交渉しNPBが常に獲得できるわけではない	CORRECTED
EVENT-PNN-021-ADDED-PW-256	EVENT	PNN-021		PW-256	ADDED_SEMANTICALLY_REQUIRED	GOVERNANCE	外国人枠・一軍登録可能数・支配下/育成等のroster制度もRule Proposal Engineで将来変更可能にする	CORRECTED
EVENT-PNN-022-PW-165	EVENT	PNN-022	PW-165	PW-165	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	海外の全試合をNPB同等詳細にはせずleague別sim粒度を変える	PASS
EVENT-PNN-022-PW-179	EVENT	PNN-022	PW-179	PW-179	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	十分な基盤が整えば新しいprofessional leagueが稀に誕生する	PASS
EVENT-PNN-022-PW-180	EVENT	PNN-022	PW-180	PW-180	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	league縮小/統合/停滞も可能にして世界全体無限成長を防ぐ	PASS
EVENT-PNN-022-PW-247	EVENT	PNN-022	PW-247	PW-247	RETAINED_SEMANTICALLY_CONSISTENT	FINANCE	球団ごとの市場規模・資金力差は残すが資金は選択肢を増やす要因であり勝利を自動保証せず小規模球団にも合理的な勝ち筋を残す	PASS
EVENT-PNN-022-PW-248	EVENT	PNN-022	PW-248	PW-248	RETAINED_SEMANTICALLY_CONSISTENT	OWNERSHIP	オーナー/経営陣は短期長期・投資姿勢・リスク・革新志向等で個性を持っても全球団で勝利意欲自体は高く固定する	PASS
EVENT-PNN-022-ADDED-PW-167	EVENT	PNN-022		PW-167	ADDED_SEMANTICALLY_REQUIRED	GLOBAL	海外league qualityを固定せず長期変動させる	CORRECTED
EVENT-PNN-022-ADDED-PW-201	EVENT	PNN-022		PW-201	ADDED_SEMANTICALLY_REQUIRED	GOVERNANCE	球団数12を初期条件とし14/16等への拡張を可能にする	CORRECTED
EVENT-PNN-022-ADDED-PW-203	EVENT	PNN-022		PW-203	ADDED_SEMANTICALLY_REQUIRED	GOVERNANCE	league/地区/CS/Japan Series/interleague/試合数を変更可能	CORRECTED
EVENT-PNN-023-PW-074	EVENT	PNN-023	PW-074	PW-074	RETAINED_SEMANTICALLY_CONSISTENT	DRAFT	ドラフト時の世間評価/自球団評価/指名順位を永久保存	PASS
EVENT-PNN-023-PW-149	EVENT	PNN-023	PW-149		REMOVED_SEMANTICALLY_MISMATCHED	INNOVATION	ソフトバンク型3軍/4軍制を作れる	CORRECTED
EVENT-PNN-023-PW-168	EVENT	PNN-023	PW-168	PW-168	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	国・地域ごとに異なる契約/移籍/政府/連盟制度を持つ	PASS
EVENT-PNN-023-PW-171	EVENT	PNN-023	PW-171		REMOVED_SEMANTICALLY_MISMATCHED	GLOBAL	キューバ等の国外移住/連盟離脱を高レベルcareer eventとして扱う	CORRECTED
EVENT-PNN-023-PW-242	EVENT	PNN-023	PW-242	PW-242	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	外国人のNPB適応を固定のNPB適応能力1個で決めず underlying skill・役割・league差・環境適応等から自然発生させる	PASS
EVENT-PNN-023-ADDED-PW-127	EVENT	PNN-023		PW-127	ADDED_SEMANTICALLY_REQUIRED	TRANSFER	戦力外→海外→復活→NPB復帰を可能にする	CORRECTED
EVENT-PNN-023-ADDED-PW-128	EVENT	PNN-023		PW-128	ADDED_SEMANTICALLY_REQUIRED	TRANSFER	戦力外後のKBO/CPBL/Mexico/独立等の進路を本人価値観で選択	CORRECTED
EVENT-PNN-023-ADDED-PW-160	EVENT	PNN-023		PW-160	ADDED_SEMANTICALLY_REQUIRED	GLOBAL	海外を外国人候補生成器でなく生きたGlobal Baseball Worldにする	CORRECTED
EVENT-PNN-024-PW-168	EVENT	PNN-024	PW-168	PW-168	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	国・地域ごとに異なる契約/移籍/政府/連盟制度を持つ	PASS
EVENT-PNN-024-PW-172	EVENT	PNN-024	PW-172	PW-172	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	国際制度は自由化だけでなく規制強化/協定終了/ビザ問題等もあり得る	PASS
EVENT-PNN-024-PW-256	EVENT	PNN-024	PW-256	PW-256	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	外国人枠・一軍登録可能数・支配下/育成等のroster制度もRule Proposal Engineで将来変更可能にする	PASS
EVENT-PNN-025-PW-055	EVENT	PNN-025	PW-055	PW-055	RETAINED_SEMANTICALLY_CONSISTENT	DRAFT	ドラフト候補の真の能力とスカウト評価を分離する	PASS
EVENT-PNN-025-PW-168	EVENT	PNN-025	PW-168	PW-168	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	国・地域ごとに異なる契約/移籍/政府/連盟制度を持つ	PASS
EVENT-PNN-025-PW-172	EVENT	PNN-025	PW-172	PW-172	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	国際制度は自由化だけでなく規制強化/協定終了/ビザ問題等もあり得る	PASS
EVENT-PNN-025-PW-256	EVENT	PNN-025	PW-256	PW-256	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	外国人枠・一軍登録可能数・支配下/育成等のroster制度もRule Proposal Engineで将来変更可能にする	PASS
EVENT-PNN-025-ADDED-PW-053	EVENT	PNN-025		PW-053	ADDED_SEMANTICALLY_REQUIRED	DRAFT	ドラフトを長期人材供給システムとして扱う	CORRECTED
EVENT-PNN-025-ADDED-PW-054	EVENT	PNN-025		PW-054	ADDED_SEMANTICALLY_REQUIRED	DRAFT	高校/大学/社会人/独立を固定成長型でなく年齢・完成度・情報量で差別化	CORRECTED
EVENT-PNN-025-ADDED-PW-195	EVENT	PNN-025		PW-195	ADDED_SEMANTICALLY_REQUIRED	GOVERNANCE	ドラフト制度を自由に変更可能なRule Engineにする	CORRECTED
EVENT-PNN-025-ADDED-PW-196	EVENT	PNN-025		PW-196	ADDED_SEMANTICALLY_REQUIRED	GOVERNANCE	希望枠/自由入団枠/ウェイバー/lottery/NPB型抽選等を組替可能	CORRECTED
EVENT-PNN-026-PW-168	EVENT	PNN-026	PW-168	PW-168	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	国・地域ごとに異なる契約/移籍/政府/連盟制度を持つ	PASS
EVENT-PNN-026-PW-172	EVENT	PNN-026	PW-172	PW-172	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	国際制度は自由化だけでなく規制強化/協定終了/ビザ問題等もあり得る	PASS
EVENT-PNN-026-PW-256	EVENT	PNN-026	PW-256	PW-256	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	外国人枠・一軍登録可能数・支配下/育成等のroster制度もRule Proposal Engineで将来変更可能にする	PASS
EVENT-PNN-027-PW-168	EVENT	PNN-027	PW-168	PW-168	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	国・地域ごとに異なる契約/移籍/政府/連盟制度を持つ	PASS
EVENT-PNN-027-PW-169	EVENT	PNN-027	PW-169		REMOVED_SEMANTICALLY_MISMATCHED	GLOBAL	キューバ選手の海外契約自由度・連盟関与等を制度stateとして持つ	CORRECTED
EVENT-PNN-027-PW-171	EVENT	PNN-027	PW-171	PW-171	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	キューバ等の国外移住/連盟離脱を高レベルcareer eventとして扱う	PASS
EVENT-PNN-027-PW-172	EVENT	PNN-027	PW-172	PW-172	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	国際制度は自由化だけでなく規制強化/協定終了/ビザ問題等もあり得る	PASS
EVENT-PNN-027-PW-173	EVENT	PNN-027	PW-173	PW-173	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	海外制度変更がNPBの選手市場へ波及する	PASS
EVENT-PNN-027-ADDED-PW-170	EVENT	PNN-027		PW-170	ADDED_SEMANTICALLY_REQUIRED	GLOBAL	キューバ政府/連盟とNPB/MLBの交渉で制度が変化し得る	CORRECTED
EVENT-PNN-028-PW-168	EVENT	PNN-028	PW-168	PW-168	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	国・地域ごとに異なる契約/移籍/政府/連盟制度を持つ	PASS
EVENT-PNN-028-PW-169	EVENT	PNN-028	PW-169		REMOVED_SEMANTICALLY_MISMATCHED	GLOBAL	キューバ選手の海外契約自由度・連盟関与等を制度stateとして持つ	CORRECTED
EVENT-PNN-028-PW-172	EVENT	PNN-028	PW-172	PW-172	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	国際制度は自由化だけでなく規制強化/協定終了/ビザ問題等もあり得る	PASS
EVENT-PNN-028-PW-173	EVENT	PNN-028	PW-173	PW-173	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	海外制度変更がNPBの選手市場へ波及する	PASS
EVENT-PNN-028-ADDED-PW-170	EVENT	PNN-028		PW-170	ADDED_SEMANTICALLY_REQUIRED	GLOBAL	キューバ政府/連盟とNPB/MLBの交渉で制度が変化し得る	CORRECTED
EVENT-PNN-028-ADDED-PW-171	EVENT	PNN-028		PW-171	ADDED_SEMANTICALLY_REQUIRED	GLOBAL	キューバ等の国外移住/連盟離脱を高レベルcareer eventとして扱う	CORRECTED
EVENT-PNN-029-PW-145	EVENT	PNN-029	PW-145	PW-145	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	球団固有の革新的な獲得・育成・分析施策を大量に導入する	PASS
EVENT-PNN-029-PW-153	EVENT	PNN-029	PW-153	PW-153	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	AI活用・AI開発・映像解析・scouting・mechanics等を継続革新領域にする	PASS
EVENT-PNN-029-PW-168	EVENT	PNN-029	PW-168	PW-168	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	国・地域ごとに異なる契約/移籍/政府/連盟制度を持つ	PASS
EVENT-PNN-029-PW-171	EVENT	PNN-029	PW-171		REMOVED_SEMANTICALLY_MISMATCHED	GLOBAL	キューバ等の国外移住/連盟離脱を高レベルcareer eventとして扱う	CORRECTED
EVENT-PNN-029-PW-179	EVENT	PNN-029	PW-179	PW-179	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	十分な基盤が整えば新しいprofessional leagueが稀に誕生する	PASS
EVENT-PNN-029-ADDED-PW-151	EVENT	PNN-029		PW-151	ADDED_SEMANTICALLY_REQUIRED	INNOVATION	MLB AA/海外大学/JUCO/独立等との新pipelineを構築可能	CORRECTED
EVENT-PNN-029-ADDED-PW-155	EVENT	PNN-029		PW-155	ADDED_SEMANTICALLY_REQUIRED	INNOVATION	Network Capitalを蓄積し一朝一夕で海外pipelineを作れないようにする	CORRECTED
EVENT-PNN-029-ADDED-PW-156	EVENT	PNN-029		PW-156	ADDED_SEMANTICALLY_REQUIRED	INNOVATION	Knowledge Capitalを人材・実績・研究で蓄積する	CORRECTED
EVENT-PNN-029-ADDED-PW-157	EVENT	PNN-029		PW-157	ADDED_SEMANTICALLY_REQUIRED	INNOVATION	成功した組織人材を他球団が引き抜きノウハウが拡散する	CORRECTED
EVENT-PNN-029-ADDED-PW-160	EVENT	PNN-029		PW-160	ADDED_SEMANTICALLY_REQUIRED	GLOBAL	海外を外国人候補生成器でなく生きたGlobal Baseball Worldにする	CORRECTED
EVENT-PNN-029-ADDED-PW-175	EVENT	PNN-029		PW-175	ADDED_SEMANTICALLY_REQUIRED	WORLD_GROWTH	国ごとに人気/競技人口/施設/指導/league quality等のecosystem stateを持つ	CORRECTED
EVENT-PNN-029-ADDED-PW-177	EVENT	PNN-029		PW-177	ADDED_SEMANTICALLY_REQUIRED	WORLD_GROWTH	NPB球団が海外academy/coach/scout等で世界普及へ関与できる	CORRECTED
EVENT-PNN-030-PW-168	EVENT	PNN-030	PW-168	PW-168	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	国・地域ごとに異なる契約/移籍/政府/連盟制度を持つ	PASS
EVENT-PNN-030-PW-169	EVENT	PNN-030	PW-169		REMOVED_SEMANTICALLY_MISMATCHED	GLOBAL	キューバ選手の海外契約自由度・連盟関与等を制度stateとして持つ	CORRECTED
EVENT-PNN-030-PW-171	EVENT	PNN-030	PW-171		REMOVED_SEMANTICALLY_MISMATCHED	GLOBAL	キューバ等の国外移住/連盟離脱を高レベルcareer eventとして扱う	CORRECTED
EVENT-PNN-030-PW-172	EVENT	PNN-030	PW-172	PW-172	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	国際制度は自由化だけでなく規制強化/協定終了/ビザ問題等もあり得る	PASS
EVENT-PNN-030-ADDED-PW-173	EVENT	PNN-030		PW-173	ADDED_SEMANTICALLY_REQUIRED	GLOBAL	海外制度変更がNPBの選手市場へ波及する	CORRECTED
EVENT-PNN-030-ADDED-PW-240	EVENT	PNN-030		PW-240	ADDED_SEMANTICALLY_REQUIRED	GLOBAL	同一の海外選手をNPB・MLB・KBO・CPBL等の複数市場が同時に評価・交渉しNPBが常に獲得できるわけではない	CORRECTED
EVENT-PNN-031-PW-190	EVENT	PNN-031	PW-190	PW-190	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	DH/ABS/申告敬遠/牽制制限/base size/延長/tie-break等を変更可能	PASS
EVENT-PNN-031-PW-191	EVENT	PNN-031	PW-191	PW-191	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	ボール反発係数やMLB球導入等の用具変更を可能にする	PASS
EVENT-PNN-031-PW-193	EVENT	PNN-031	PW-193	PW-193	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	Rule Proposal Engineで提案主体/目的/試験/採決/施行/副作用/再改正を一般化	PASS
EVENT-PNN-031-PW-213	EVENT	PNN-031	PW-213	PW-213	RETAINED_SEMANTICALLY_CONSISTENT	HISTORY	選手のdraft/二軍/一軍/海外/受賞/移籍/契約/代表/引退後staffを一生涯保存	PASS
EVENT-PNN-031-ADDED-PW-214	EVENT	PNN-031		PW-214	ADDED_SEMANTICALLY_REQUIRED	HISTORY	球団の順位/人事/補強/革新/不祥事/制度議論等を球団史に保存	CORRECTED
EVENT-PNN-032-PW-168	EVENT	PNN-032	PW-168	PW-168	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	国・地域ごとに異なる契約/移籍/政府/連盟制度を持つ	PASS
EVENT-PNN-032-PW-181	EVENT	PNN-032	PW-181	PW-181	RETAINED_SEMANTICALLY_CONSISTENT	INTERNATIONAL	WBC/Premier12/五輪/U-18/U-23等を意味ある大会として実装	PASS
EVENT-PNN-032-PW-182	EVENT	PNN-032	PW-182	PW-182	RETAINED_SEMANTICALLY_CONSISTENT	INTERNATIONAL	国際大会が人気/スカウト露出/海外評価/知識交流/国の普及へ影響	PASS
EVENT-PNN-033-PW-179	EVENT	PNN-033	PW-179	PW-179	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	十分な基盤が整えば新しいprofessional leagueが稀に誕生する	PASS
EVENT-PNN-033-PW-180	EVENT	PNN-033	PW-180	PW-180	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	league縮小/統合/停滞も可能にして世界全体無限成長を防ぐ	PASS
EVENT-PNN-033-PW-181	EVENT	PNN-033	PW-181	PW-181	RETAINED_SEMANTICALLY_CONSISTENT	INTERNATIONAL	WBC/Premier12/五輪/U-18/U-23等を意味ある大会として実装	PASS
EVENT-PNN-033-ADDED-PW-168	EVENT	PNN-033		PW-168	ADDED_SEMANTICALLY_REQUIRED	GLOBAL	国・地域ごとに異なる契約/移籍/政府/連盟制度を持つ	CORRECTED
EVENT-PNN-033-ADDED-PW-174	EVENT	PNN-033		PW-174	ADDED_SEMANTICALLY_REQUIRED	WORLD_GROWTH	世界中で野球普及・競技人口増加・league発展を起こせる	CORRECTED
