pair_id,speed_threshold_kmh,age_band,age_max_gap_years,group_comparison,left_player_id,left_player,left_team,left_group,left_position,left_age,left_sprint_kmh,left_powerpro_2026,left_residual_a,left_residual_b,right_player_id,right_player,right_team,right_group,right_position,right_age,right_sprint_kmh,right_powerpro_2026,right_residual_a,right_residual_b,sprint_speed_gap_kmh,age_gap_years,powerpro_left_minus_right,residual_a_left_minus_right,residual_b_left_minus_right
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0007,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,91995151,紅林 弘太郎,オリックス・バファローズ,MIDDLE_PREMIUM,SS,,30.7,56,1,1,81785155,古賀 悠斗,埼玉西武ライオンズ,CORNER_CATCHER,C,,30.6,47,10,10,0.1,,9,-9,-9
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0008,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,91995151,紅林 弘太郎,オリックス・バファローズ,MIDDLE_PREMIUM,SS,,30.7,56,1,1,11915134,坂倉 将吾,広島東洋カープ,CORNER_CATCHER,1B,,30.6,68,-11,-11,0.1,,-12,12,12
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0009,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,91995151,紅林 弘太郎,オリックス・バファローズ,MIDDLE_PREMIUM,SS,,30.7,56,1,1,53755153,サンタナ,東京ヤクルトスワローズ,CORNER_CATCHER,LF,,30.8,47,11,11,0.1,,9,-10,-10
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0010,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,91995151,紅林 弘太郎,オリックス・バファローズ,MIDDLE_PREMIUM,SS,,30.7,56,1,1,91995134,佐野 恵太,横浜DeNAベイスターズ,CORNER_CATCHER,1B,,30.6,48,9,9,0.1,,8,-8,-8
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0011,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,91995151,紅林 弘太郎,オリックス・バファローズ,MIDDLE_PREMIUM,SS,,30.7,56,1,1,21325139,梅野 隆太郎,阪神タイガース,CORNER_CATCHER,C,,30.6,57,0,0,0.1,,-1,1,1
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0012,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,93795157,カリステ,中日ドラゴンズ,MIDDLE_PREMIUM,RF,,31.3,82,-19,-18,91495139,森 友哉,オリックス・バファローズ,CORNER_CATCHER,C,,31.2,65,-3,-3,0.1,,17,-16,-15
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0013,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,93795157,カリステ,中日ドラゴンズ,MIDDLE_PREMIUM,RF,,31.3,82,-19,-18,71075151,佐藤 都志也,千葉ロッテマリーンズ,CORNER_CATCHER,C,,31.3,71,-8,-8,0,,11,-11,-10
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0014,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,93795157,カリステ,中日ドラゴンズ,MIDDLE_PREMIUM,RF,,31.3,82,-19,-18,43745150,ファビアン,広島東洋カープ,CORNER_CATCHER,LF,,31.4,61,3,3,0.1,,21,-22,-21
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0015,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,93795157,カリステ,中日ドラゴンズ,MIDDLE_PREMIUM,RF,,31.3,82,-19,-18,01705130,栗原 陵矢,福岡ソフトバンクホークス,CORNER_CATCHER,3B,,31.3,59,4,4,0,,23,-23,-22
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0016,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,93795157,カリステ,中日ドラゴンズ,MIDDLE_PREMIUM,RF,,31.3,82,-19,-18,41745135,近藤 健介,福岡ソフトバンクホークス,CORNER_CATCHER,LF,,31.2,64,-2,-2,0.1,,18,-17,-16
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0017,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,51455153,土田 龍空,中日ドラゴンズ,MIDDLE_PREMIUM,CF,,31.2,66,-4,-4,91495139,森 友哉,オリックス・バファローズ,CORNER_CATCHER,C,,31.2,65,-3,-3,0,,1,-1,-1
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0018,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,51455153,土田 龍空,中日ドラゴンズ,MIDDLE_PREMIUM,CF,,31.2,66,-4,-4,71475132,西川 龍馬,オリックス・バファローズ,CORNER_CATCHER,LF,,31.1,72,-11,-11,0.1,,-6,7,7
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0019,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,51455153,土田 龍空,中日ドラゴンズ,MIDDLE_PREMIUM,CF,,31.2,66,-4,-4,63065155,ポランコ,千葉ロッテマリーンズ,CORNER_CATCHER,LF,,31.1,63,-2,0,0.1,,3,-2,-4
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0020,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,51455153,土田 龍空,中日ドラゴンズ,MIDDLE_PREMIUM,CF,,31.2,66,-4,-4,71075151,佐藤 都志也,千葉ロッテマリーンズ,CORNER_CATCHER,C,,31.3,71,-8,-8,0.1,,-5,4,4
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0021,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,51455153,土田 龍空,中日ドラゴンズ,MIDDLE_PREMIUM,CF,,31.2,66,-4,-4,01705130,栗原 陵矢,福岡ソフトバンクホークス,CORNER_CATCHER,3B,,31.3,59,4,4,0.1,,7,-8,-8
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0022,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,51455153,土田 龍空,中日ドラゴンズ,MIDDLE_PREMIUM,CF,,31.2,66,-4,-4,81885155,正木 智也,福岡ソフトバンクホークス,CORNER_CATCHER,1B,,31.1,48,13,13,0.1,,18,-17,-17
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0023,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,51455153,土田 龍空,中日ドラゴンズ,MIDDLE_PREMIUM,CF,,31.2,66,-4,-4,41745135,近藤 健介,福岡ソフトバンクホークス,CORNER_CATCHER,LF,,31.2,64,-2,-2,0,,2,-2,-2
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0024,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,01305131,大島 洋平,中日ドラゴンズ,MIDDLE_PREMIUM,CF,,31.7,74,-8,-8,41545136,清宮 幸太郎,北海道日本ハムファイターズ,CORNER_CATCHER,1B,,31.7,56,10,10,0,,18,-18,-18
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0025,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,01305131,大島 洋平,中日ドラゴンズ,MIDDLE_PREMIUM,CF,,31.7,74,-8,-8,31435138,野村 佑希,北海道日本ハムファイターズ,CORNER_CATCHER,LF,,31.7,52,14,14,0,,22,-22,-22
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0026,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,01305131,大島 洋平,中日ドラゴンズ,MIDDLE_PREMIUM,CF,,31.7,74,-8,-8,31135133,秋山 翔吾,広島東洋カープ,CORNER_CATCHER,LF,,31.6,77,-11,-10,0.1,,-3,3,2
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0027,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,81585151,岡林 勇希,中日ドラゴンズ,MIDDLE_PREMIUM,CF,,32.5,81,-7,-7,51055138,田宮 裕涼,北海道日本ハムファイターズ,CORNER_CATCHER,C,,32.4,68,5,5,0.1,,13,-12,-12
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0028,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,81585151,岡林 勇希,中日ドラゴンズ,MIDDLE_PREMIUM,CF,,32.5,81,-7,-7,11515139,岡 大海,千葉ロッテマリーンズ,CORNER_CATCHER,1B,,32.6,82,-7,-7,0.1,,-1,0,0
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0029,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,91395132,板山 祐太郎,中日ドラゴンズ,MIDDLE_PREMIUM,RF,,32,72,-3,-3,11815130,宗 佑磨,オリックス・バファローズ,CORNER_CATCHER,3B,,31.9,76,-8,-8,0.1,,-4,5,5
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0030,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,91395132,板山 祐太郎,中日ドラゴンズ,MIDDLE_PREMIUM,RF,,32,72,-3,-3,91895138,山口 航輝,千葉ロッテマリーンズ,CORNER_CATCHER,LF,,31.9,52,16,16,0.1,,20,-19,-19
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0031,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,91395132,板山 祐太郎,中日ドラゴンズ,MIDDLE_PREMIUM,RF,,32,72,-3,-3,53955150,モンテロ,広島東洋カープ,CORNER_CATCHER,1B,,31.9,49,19,3,0.1,,23,-22,-6
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0032,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,91395132,板山 祐太郎,中日ドラゴンズ,MIDDLE_PREMIUM,RF,,32,72,-3,-3,01705134,古賀 優大,東京ヤクルトスワローズ,CORNER_CATCHER,C,,32.1,46,24,24,0.1,,26,-27,-27
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0033,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,91395132,板山 祐太郎,中日ドラゴンズ,MIDDLE_PREMIUM,RF,,32,72,-3,-3,31835133,柳田 悠岐,福岡ソフトバンクホークス,CORNER_CATCHER,LF,,32.1,67,3,3,0.1,,5,-6,-6
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0034,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,91395132,板山 祐太郎,中日ドラゴンズ,MIDDLE_PREMIUM,RF,,32,72,-3,-3,41045153,佐藤 輝明,阪神タイガース,CORNER_CATCHER,3B,,32.1,68,2,2,0.1,,4,-5,-5
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0035,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,71275157,友杉 篤輝,千葉ロッテマリーンズ,MIDDLE_PREMIUM,SS,,32.7,87,-12,-12,31835134,細川 成也,中日ドラゴンズ,CORNER_CATCHER,LF,,32.7,60,15,15,0,,27,-27,-27
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0036,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,71275157,友杉 篤輝,千葉ロッテマリーンズ,MIDDLE_PREMIUM,SS,,32.7,87,-12,-12,21925151,郡司 裕也,北海道日本ハムファイターズ,CORNER_CATCHER,3B,,32.7,61,14,14,0,,26,-26,-26
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0037,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,71275157,友杉 篤輝,千葉ロッテマリーンズ,MIDDLE_PREMIUM,SS,,32.7,87,-12,-12,11515139,岡 大海,千葉ロッテマリーンズ,CORNER_CATCHER,1B,,32.6,82,-7,-7,0.1,,5,-5,-5
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0038,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,31635138,藤原 恭大,千葉ロッテマリーンズ,MIDDLE_PREMIUM,RF,,33,85,-7,-7,81685157,福永 裕基,中日ドラゴンズ,CORNER_CATCHER,3B,,33,64,14,14,0,,21,-21,-21
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0039,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,71775134,源田 壮亮,埼玉西武ライオンズ,MIDDLE_PREMIUM,SS,,32.9,80,-3,-3,81685157,福永 裕基,中日ドラゴンズ,CORNER_CATCHER,3B,,33,64,14,14,0.1,,16,-17,-17
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0040,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,51255155,滝澤 夏央,埼玉西武ライオンズ,MIDDLE_PREMIUM,SS,,33,85,-7,-7,81685157,福永 裕基,中日ドラゴンズ,CORNER_CATCHER,3B,,33,64,14,14,0,,21,-21,-21
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0041,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,01705138,小園 海斗,広島東洋カープ,MIDDLE_PREMIUM,SS,,31.5,79,-14,-14,43745150,ファビアン,広島東洋カープ,CORNER_CATCHER,LF,,31.4,61,3,3,0.1,,18,-17,-17
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0042,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,01705138,小園 海斗,広島東洋カープ,MIDDLE_PREMIUM,SS,,31.5,79,-14,-14,31135133,秋山 翔吾,広島東洋カープ,CORNER_CATCHER,LF,,31.6,77,-11,-10,0.1,,2,-3,-4
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0043,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,93395153,矢野 雅哉,広島東洋カープ,MIDDLE_PREMIUM,SS,,30.7,78,-21,-21,41645139,若月 健矢,オリックス・バファローズ,CORNER_CATCHER,C,,30.7,48,9,9,0,,30,-30,-30
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0044,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,93395153,矢野 雅哉,広島東洋カープ,MIDDLE_PREMIUM,SS,,30.7,78,-21,-21,91195151,石川 昂弥,中日ドラゴンズ,CORNER_CATCHER,3B,,30.6,41,16,16,0.1,,37,-37,-37
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0045,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,93395153,矢野 雅哉,広島東洋カープ,MIDDLE_PREMIUM,SS,,30.7,78,-21,-21,81785155,古賀 悠斗,埼玉西武ライオンズ,CORNER_CATCHER,C,,30.6,47,10,10,0.1,,31,-31,-31
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0046,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,93395153,矢野 雅哉,広島東洋カープ,MIDDLE_PREMIUM,SS,,30.7,78,-21,-21,11915134,坂倉 将吾,広島東洋カープ,CORNER_CATCHER,1B,,30.6,68,-11,-11,0.1,,10,-10,-10
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0047,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,93395153,矢野 雅哉,広島東洋カープ,MIDDLE_PREMIUM,SS,,30.7,78,-21,-21,53755153,サンタナ,東京ヤクルトスワローズ,CORNER_CATCHER,LF,,30.8,47,11,11,0.1,,31,-32,-32
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0048,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,93395153,矢野 雅哉,広島東洋カープ,MIDDLE_PREMIUM,SS,,30.7,78,-21,-21,91995134,佐野 恵太,横浜DeNAベイスターズ,CORNER_CATCHER,1B,,30.6,48,9,9,0.1,,30,-30,-30
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0049,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,93395153,矢野 雅哉,広島東洋カープ,MIDDLE_PREMIUM,SS,,30.7,78,-21,-21,21325139,梅野 隆太郎,阪神タイガース,CORNER_CATCHER,C,,30.6,57,0,0,0.1,,21,-21,-21
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0050,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,01405130,野間 峻祥,広島東洋カープ,MIDDLE_PREMIUM,RF,,31.7,88,-22,-22,41545136,清宮 幸太郎,北海道日本ハムファイターズ,CORNER_CATCHER,1B,,31.7,56,10,10,0,,32,-32,-32
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0051,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,01405130,野間 峻祥,広島東洋カープ,MIDDLE_PREMIUM,RF,,31.7,88,-22,-22,31435138,野村 佑希,北海道日本ハムファイターズ,CORNER_CATCHER,LF,,31.7,52,14,14,0,,36,-36,-36
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0052,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,01405130,野間 峻祥,広島東洋カープ,MIDDLE_PREMIUM,RF,,31.7,88,-22,-22,31135133,秋山 翔吾,広島東洋カープ,CORNER_CATCHER,LF,,31.6,77,-11,-10,0.1,,11,-11,-12
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0053,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,93195155,丸山 和郁,東京ヤクルトスワローズ,MIDDLE_PREMIUM,RF,,32.4,86,-13,-13,51055138,田宮 裕涼,北海道日本ハムファイターズ,CORNER_CATCHER,C,,32.4,68,5,5,0,,18,-18,-18
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0054,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,71975136,塩見 泰隆,東京ヤクルトスワローズ,MIDDLE_PREMIUM,RF,,32.3,83,-11,-11,51055138,田宮 裕涼,北海道日本ハムファイターズ,CORNER_CATCHER,C,,32.4,68,5,5,0.1,,15,-16,-16
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0055,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,51455151,長岡 秀樹,東京ヤクルトスワローズ,MIDDLE_PREMIUM,SS,,31.6,58,8,8,41545136,清宮 幸太郎,北海道日本ハムファイターズ,CORNER_CATCHER,1B,,31.7,56,10,10,0.1,,2,-2,-2
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0056,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,51455151,長岡 秀樹,東京ヤクルトスワローズ,MIDDLE_PREMIUM,SS,,31.6,58,8,8,31435138,野村 佑希,北海道日本ハムファイターズ,CORNER_CATCHER,LF,,31.7,52,14,14,0.1,,6,-6,-6
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0057,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,51455151,長岡 秀樹,東京ヤクルトスワローズ,MIDDLE_PREMIUM,SS,,31.6,58,8,8,31135133,秋山 翔吾,広島東洋カープ,CORNER_CATCHER,LF,,31.6,77,-11,-10,0,,-19,19,18
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0058,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,81585134,京田 陽太,横浜DeNAベイスターズ,MIDDLE_PREMIUM,SS,,31.1,78,-17,-17,91495139,森 友哉,オリックス・バファローズ,CORNER_CATCHER,C,,31.2,65,-3,-3,0.1,,13,-14,-14
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0059,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,81585134,京田 陽太,横浜DeNAベイスターズ,MIDDLE_PREMIUM,SS,,31.1,78,-17,-17,71475132,西川 龍馬,オリックス・バファローズ,CORNER_CATCHER,LF,,31.1,72,-11,-11,0,,6,-6,-6
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0060,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,81585134,京田 陽太,横浜DeNAベイスターズ,MIDDLE_PREMIUM,SS,,31.1,78,-17,-17,63065155,ポランコ,千葉ロッテマリーンズ,CORNER_CATCHER,LF,,31.1,63,-2,0,0,,15,-15,-17
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0061,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,81585134,京田 陽太,横浜DeNAベイスターズ,MIDDLE_PREMIUM,SS,,31.1,78,-17,-17,23125136,山本 祐大,横浜DeNAベイスターズ,CORNER_CATCHER,C,,31,61,-1,-1,0.1,,17,-16,-16
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0062,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,81585134,京田 陽太,横浜DeNAベイスターズ,MIDDLE_PREMIUM,SS,,31.1,78,-17,-17,81885155,正木 智也,福岡ソフトバンクホークス,CORNER_CATCHER,1B,,31.1,48,13,13,0,,30,-30,-30
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0063,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,81585134,京田 陽太,横浜DeNAベイスターズ,MIDDLE_PREMIUM,SS,,31.1,78,-17,-17,41745135,近藤 健介,福岡ソフトバンクホークス,CORNER_CATCHER,LF,,31.2,64,-2,-2,0.1,,14,-15,-15
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0064,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,33535159,度会 隆輝,横浜DeNAベイスターズ,MIDDLE_PREMIUM,RF,,31.7,65,1,1,41545136,清宮 幸太郎,北海道日本ハムファイターズ,CORNER_CATCHER,1B,,31.7,56,10,10,0,,9,-9,-9
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0065,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,33535159,度会 隆輝,横浜DeNAベイスターズ,MIDDLE_PREMIUM,RF,,31.7,65,1,1,31435138,野村 佑希,北海道日本ハムファイターズ,CORNER_CATCHER,LF,,31.7,52,14,14,0,,13,-13,-13
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0066,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,33535159,度会 隆輝,横浜DeNAベイスターズ,MIDDLE_PREMIUM,RF,,31.7,65,1,1,31135133,秋山 翔吾,広島東洋カープ,CORNER_CATCHER,LF,,31.6,77,-11,-10,0.1,,-12,12,11
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0067,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,51555151,蝦名 達夫,横浜DeNAベイスターズ,MIDDLE_PREMIUM,CF,,31.4,75,-11,-11,71075151,佐藤 都志也,千葉ロッテマリーンズ,CORNER_CATCHER,C,,31.3,71,-8,-8,0.1,,4,-3,-3
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0068,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,51555151,蝦名 達夫,横浜DeNAベイスターズ,MIDDLE_PREMIUM,CF,,31.4,75,-11,-11,43745150,ファビアン,広島東洋カープ,CORNER_CATCHER,LF,,31.4,61,3,3,0,,14,-14,-14
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0069,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,51555151,蝦名 達夫,横浜DeNAベイスターズ,MIDDLE_PREMIUM,CF,,31.4,75,-11,-11,01705130,栗原 陵矢,福岡ソフトバンクホークス,CORNER_CATCHER,3B,,31.3,59,4,4,0.1,,16,-15,-15
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.1|AGE_UNRESTRICTED|0070,0.1,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,31335131,今宮 健太,福岡ソフトバンクホークス,MIDDLE_PREMIUM,SS,,30.4,66,-11,-11,51255118,中村 悠平,東京ヤクルトスワローズ,CORNER_CATCHER,C,,30.4,56,-1,-1,0,,10,-10,-10
