anchor_id,player,measurement_era,measurement_date,metric,value,unit,direction,cohort_id,cohort_completeness,source_manifest_id,source_tier,anchor_confidence,bank_acceptance_status,raw_trial_count,selection_method,selection_scope,speed_band,band_basis,cohort_rank,cohort_size,integration_boundary,limitations
A0163,秋山 翔吾,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,31.6,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B4_MID_UPPER_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,50,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0164,菊池 涼介,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,31.8,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B4_MID_UPPER_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,41,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0165,野間 峻祥,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,31.7,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B4_MID_UPPER_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,47,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0166,サンタナ,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,30.8,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B6_LOWER_MID_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,71,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0167,並木 秀尊,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,33.8,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B1_FASTEST_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,3,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0168,中村 悠平,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,30.4,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B7_LOWER_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,84,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0169,丸山 和郁,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,32.4,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B3_UPPER_MID_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,30,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0170,古賀 優大,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,32.1,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B3_UPPER_MID_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,33,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0171,塩見 泰隆,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,32.3,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B3_UPPER_MID_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,32,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0172,岩田 幸宏,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,33.6,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B1_FASTEST_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,6,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0173,長岡 秀樹,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,31.6,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B5_MID_LOWER_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,51,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0174,太田 光,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,30.5,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B7_LOWER_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,80,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0175,村林 一輝,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,34.5,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B1_FASTEST_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,2,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0176,浅村 栄斗,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,30.5,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B7_LOWER_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,81,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0177,渡邊 佳明,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,30.3,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B7_LOWER_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,86,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0178,鈴木 大地,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,29,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B8_SLOWEST_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,100,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0179,京田 陽太,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,31.1,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B6_LOWER_MID_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,67,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0180,佐野 恵太,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,30.6,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B7_LOWER_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,78,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0181,宮﨑 敏郎,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,30.3,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B7_LOWER_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,87,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0182,山本 祐大,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,31,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B6_LOWER_MID_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,69,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0183,度会 隆輝,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,31.7,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B4_MID_UPPER_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,48,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0184,林 琢真,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,32,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B3_UPPER_MID_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,37,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0185,梶原 昂希,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,33.4,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B1_FASTEST_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,12,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0186,牧 秀悟,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,31.6,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B5_MID_LOWER_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,52,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0187,筒香 嘉智,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,30.2,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B8_SLOWEST_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,89,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0188,蝦名 達夫,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,31.4,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B5_MID_LOWER_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,56,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0189,今宮 健太,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,30.4,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B7_LOWER_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,85,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0190,周東 佑京,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,35,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B1_FASTEST_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,1,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0191,山川 穂高,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,29.4,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B8_SLOWEST_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,96,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0192,柳田 悠岐,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,32.1,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B3_UPPER_MID_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,34,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0193,柳町 達,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,31.5,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B5_MID_LOWER_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,54,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0194,栗原 陵矢,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,31.3,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B5_MID_LOWER_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,61,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0195,正木 智也,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,31.1,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B6_LOWER_MID_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,68,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0196,海野 隆司,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,30.3,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B8_SLOWEST_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,88,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0197,牧原 大成,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,33.5,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B1_FASTEST_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,8,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
