inventory_id,game,video_id,title,published_at,source_url,official_channel_id,official_channel_name,discovery_method,matched_terms,relevant_reason,relevant_for_comment_collection,target_players_from_title_if_any,comments_available,comments_retrieved,comment_total_reported,retrieval_method,retrieval_bound_or_missingness,already_in_old_inventory,date_status,metadata_status,description_context_short,error
PPV3-INV-0111,PowerPro,EbqnAuxVNcg,【大筒高校編解説】花火を打ち上げて経験点獲得！【パワプロアプリ】,2023-07-18,https://www.youtube.com/watch?v=EbqnAuxVNcg,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""パワプロ""]",POWERPRO_CURRENT_OR_EDITION_CONTEXT: PowerPro term present; retained as official PowerPro context even without an explicit ability term.,false,[],,,,,,false,OUT_OF_SCOPE,OK,新シナリオ #大筒高校 編 7/18～配信開始！ 【「大筒高校編」ストーリー概要】 新シナリオ「大筒高校編」配信！ 攻撃一辺倒の理念を持つ理事長に沿う野球部は近年伸び悩んでいた。 だが、疑問を感じるのは冴木キャプテンただ一人。 冴木と共に野球部の意識を改革し甲子園出場を目指せ！ 部員をスカウトし攻防バランスを整えながら攻略しよう！ SRガチャ券などが貰える配信記念キャンペーンも開催！ #パワプロアプリ 公式Twitter： https://twitter.com/pawa_app573 #パワプロアプリ 公式サイト： https://www.konami.com/pawa/app/,
PPV3-INV-0112,Official channel mixed catalog,ROFYinod-J8,『プロ野球スピリッツA』にあのさん、雪平莉左さん、流那さんが秘書役として登場！,2023-07-10,https://www.youtube.com/watch?v=ROFYinod-J8,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""プロスピ"",""プロ野球スピリッツ""]",PROSPI_ONLY_EXCLUDED_FROM_SP033: Prospi-only video excluded from SP-033 PowerPro lane.,false,[],,,,,,false,OUT_OF_SCOPE,OK,7月17日（月）から開催するイベント「プロスピグランプリ」の秘書役として登場する3人が決定！ 今年の秘書役は 歌手やタレントとして活躍するあのさん 美しすぎるラウンドガールとして話題となったタレントの雪平莉左さん チャンネル登録者数260万を超えるYouTuberトリオ「ばんばんざい」の流那さんの３人 スーツ姿や私服姿など３種類の衣装で登場し、秘書役としてサポートしてくれます！ さらに プロスピグランプリ登場記念 秘書役の3人がKONAMI協賛のプロ野球公式戦始球式に登場する事が決定しました！ 登場日時はこちら！ 7/15(土) 明治神宮球場 流那さん 7/30(日) 福岡PayPayドーム 雪平莉左 さん 8/8(火) エスコンフィールドHOKKAIDO あのさん 3人がどんな投球を披露するのか、ぜひ球場で見届けてください！,
PPV3-INV-0113,PowerPro,5MxTKdbDqvg,【WBSC eBASEBALL™パワフルプロ野球】オリンピックeスポーツシリーズ2023 野球競技 日本予選ファイナル ハイライト,2023-06-09,https://www.youtube.com/watch?v=5MxTKdbDqvg,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""パワプロ"",""パワフルプロ野球"",""powerpro""]",POWERPRO_CURRENT_OR_EDITION_CONTEXT: PowerPro term present; retained as official PowerPro context even without an explicit ability term.,false,[],,,,,,false,OUT_OF_SCOPE,OK,4月に行われたオリンピックeスポーツシリーズ2023 野球競技 日本予選ファイナルのハイライト動画をお届けします。勝ち上がった4名は6月22日(木)からのオリンピックeスポーツシリーズ 2023 決勝に進出します。4名の選手の活躍をお楽しみに！ ●出演者 ・実況：近藤祐司 ・解説：G.G.佐藤 ・ゲーム解説：田中一朗 ●オリンピックeスポーツシリーズ 2023 決勝 出場選手はこちらをご覧ください。 https://www.konami.com/games/corporate/ja/news/release/20230608/ ●「オリンピックeスポーツシリーズ(Olympic Esports Series)」とは 国際オリンピック委員会（IOC）が各国際競技連盟と主催するバーチャルスポーツ大会で、 2021年のオリンピック バーチャル シリーズに引き続き今回が2回目の開催。 今回は『WBSC eBASEBALL™パワフルプロ野球』 が野球競技のタイトルとして採用。 本タイトルは従来の日本に加え海外でも配信され大会規模がスケールアップ。 決勝大会は6月22日（木）から25日（日）にかけて、「第一回オリンピックeスポーツウィーク」のハイライトとしてシンガポールのサンテックセンターで開催予定。 ●WBSC eBASEBALL™パワフルプロ野球について 商品詳細は以下公式WEBサイトをご,
PPV3-INV-0114,Official channel mixed catalog,rxvlUJpzR_A,イチローVS平成の怪物 再び！イチローがプロスピAを初プレイ【WORLD BASEBALL CLASSIC™】,2023-03-07,https://www.youtube.com/watch?v=rxvlUJpzR_A,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""プロスピ"",""プロスピA"",""OB""]",PROSPI_ONLY_EXCLUDED_FROM_SP033: Prospi-only video excluded from SP-033 PowerPro lane.,false,[],,,,,,false,OUT_OF_SCOPE,OK,"2023 WORLD BASEBALL CLASSIC™の開催を記念して プロスピA に2009日本代表選手が2023年3月8日(水)15:00から登場！ 今回はイチローさんがプロスピAを初プレイ！ 動画内ではゲーム内で平成の怪物との再戦が実現！ 対戦当時の様子についても語っていただきました。 さらにイチローさんが語る「イチローの抑え方」などここでしか聞けないお話が盛りだくさん。 ぜひ本編をご覧ください。 ▼「イチローが選ぶ2006/2009日本代表ベストオーダー」篇はこちら https://youtu.be/rvJf5CppWGo プロスピA公式Twitter https://twitter.com/prospiA_PR プロスピA公式サイト https://www.konami.com/games/prospi_a/ Trademarks, copyrights, names, images and other proprietary materials are used with permission of World Baseball Classic, Inc. 一般社団法人日本野球機構承認 ⓒ2023 SAMURAI JAPAN 日本プロ野球名球会公認 日本プロ野球OBクラブ公認 日本プロ野球外国人OB選手会公認 プロ野球フランチャイズ球場公認 Japan Basebal",
PPV3-INV-0115,Official channel mixed catalog,rvJf5CppWGo,決め手は〇〇の強さ！？イチローが選ぶ2006/2009日本代表ベストオーダー！ 【WORLD BASEBALL CLASSIC™】【プロスピA】,2023-03-06,https://www.youtube.com/watch?v=rvJf5CppWGo,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""プロスピ"",""プロスピA"",""OB""]",PROSPI_ONLY_EXCLUDED_FROM_SP033: Prospi-only video excluded from SP-033 PowerPro lane.,false,[],,,,,,false,OUT_OF_SCOPE,OK,"2023 WORLD BASEBALL CLASSIC™の開催を記念して プロスピA に2009日本代表選手が2023年3月8日(水)15:00から登場！ 「2006/2009 WORLD BASEBALL CLASSIC™」を イチローさんと共に戦った優勝メンバーの中からベストオーダーを選出。 メンバーや大会への思いのほか、日の丸を背負う覚悟など、イチローさんならではの言葉で語っています。 ▼「イチロープロスピA初プレイ」篇はこちら https://youtu.be/rxvlUJpzR_A プロスピA公式Twitter https://twitter.com/prospiA_PR プロスピA公式サイト https://www.konami.com/games/prospi_a/ Trademarks, copyrights, names, images and other proprietary materials are used with permission of World Baseball Classic, Inc. 一般社団法人日本野球機構承認 ⓒ2023 SAMURAI JAPAN 日本プロ野球名球会公認 日本プロ野球OBクラブ公認 日本プロ野球外国人OB選手会公認 プロ野球フランチャイズ球場公認 Japan Baseball Data(株) All other c",
PPV3-INV-0116,Official channel mixed catalog,HL0KfuD0dVM,【あの感動が蘇る】日本代表版イチローが登場！？プロスピAに2006/2009 WORLD BASEBALL CLASSIC™日本代表選手が登場！？,2023-02-28,https://www.youtube.com/watch?v=HL0KfuD0dVM,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""プロスピ"",""プロスピA"",""OB""]",PROSPI_ONLY_EXCLUDED_FROM_SP033: Prospi-only video excluded from SP-033 PowerPro lane.,false,[],,,,,,false,OUT_OF_SCOPE,OK,"2023 WORLD BASEBALL CLASSIC™の開催を記念してプロスピAに2006 / 2009日本代表選手が登場します！ 2006年・2009年大会で世界一に輝いたメンバーたちの登場をお楽しみに！ 2006 / 2009 日本代表セレクションはそれぞれ下記日程で登場予定です。 ＜2006 日本代表セレクション＞ 2023年3月1日(水)15:00～ ＜2009 日本代表セレクション＞ 2023年3月8日(水)15:00～ さらに今後2本のスペシャル動画の公開も予定しています！ ＜イチローさんが選ぶ2006/2009 WORLD BASEBALL CLASSIC™ 日本代表選手ベストナインオーダー篇＞ 2023年3月6日(月) 公開予定 ＜イチローさんのプロスピA初プレイ篇＞ 2023年3月7日(火)公開予定 ぜひお楽しみに！ プロスピA公式Twitter https://twitter.com/prospiA_PR プロスピA公式サイト https://www.konami.com/games/prospi_a/ Trademarks, copyrights, names, images and other proprietary materials are used with permission of World Baseball Classic, Inc. 一般社",
PPV3-INV-0117,PowerPro,whVGBVJBRqg,【彩菊花高校編】新シナリオ解説ムービー【パワプロアプリ】,2023-02-20,https://www.youtube.com/watch?v=whVGBVJBRqg,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""パワプロ"",""能力""]",POWERPRO_SIGNAL_WITH_ABILITY_OR_PLAYER_SERIES_CONTEXT: PowerPro term plus ability/player/update/series signal in title or description.,false,[],,,,,,false,OUT_OF_SCOPE,OK,新シナリオ #彩菊花高校 編 2/20～配信開始！ 【「彩菊花高校編」ストーリー概要】 新シナリオ「彩菊花高校編」配信！ 「特殊選抜学科」のエリート生徒たちは超能力者だった！ 新入部員として加わった超能力者とともに野球に励む日々が始まる。 秘められた超能力を開発し、甲子園優勝を目指そう！ SRガチャ券などが貰える配信記念CPも開催！ #パワプロアプリ 公式Twitter： https://twitter.com/pawa_app573 #パワプロアプリ 公式サイト： https://www.konami.com/pawa/app/,
PPV3-INV-0118,PowerPro,_idjhoyeOQc,【初心者必見！】基本的な操作方法を学ぼう！【WBSC eBASEBALL™パワフルプロ野球】,2023-02-13,https://www.youtube.com/watch?v=_idjhoyeOQc,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""パワプロ"",""パワフルプロ野球"",""powerpro""]",POWERPRO_CURRENT_OR_EDITION_CONTEXT: PowerPro term present; retained as official PowerPro context even without an explicit ability term.,false,[],,,,,,false,OUT_OF_SCOPE,OK,"初めてパワプロをプレイする方に向け、ぜひ知ってほしいことをまとめました。 これを見て、世界中のライバルとパワプロを楽しもう！ バッティング編 0:00 ~ ピッチング編 1:00 ~ その他編(守備) 2:00 ~ その他編(走塁) 2:30~ “世界が待っている 君の出番を” 「WBSC eBASEBALL™パワフルプロ野球」（Nintendo Switch™・PlayStation®4）発売中！ 公式サイト：https://www.konami.com/pawa/wbsc/ja/?utm_source=youtube&utm_medium=social&utm_content=Howto_jp&utm_campaign=pawa_wbsc #WBSC, #パワプロ, #eBASEBALL, #POWERPROS, ""eBASEBALL""は、株式会社コナミデジタルエンタテインメントの日本およびその他の国と地域における登録商標または商標です。 Official licensed videogame of World Baseball Softball Confederation ©Konami Digital Entertainment",
PPV3-INV-0119,PowerPro,zprm0hX_DZc,【Beginner's Guide!】 Let's Learn the Basics! 【WBSC eBASEBALL™: POWER PROS】,2023-02-13,https://www.youtube.com/watch?v=zprm0hX_DZc,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""パワプロ"",""powerpro""]",POWERPRO_CURRENT_OR_EDITION_CONTEXT: PowerPro term present; retained as official PowerPro context even without an explicit ability term.,false,[],,,,,,false,OUT_OF_SCOPE,OK,"If you're new to POWER PROS, watch this guide to enjoy playing the game even more! It has everything that you should know to compete with players from around the world! Batting 0:00 ~ Pitching 1:00 ~ Others (Fielding) 2:00 ~ Others (Control Runners) 2:30 ~ ""The World Awaits"" （Nintendo Switch™・PlayStation®4）Now on sale. Official site: https://www.konami.com/pawa/wbsc/en/?utm_source=youtube&utm_medium=social&utm_content=Howto_en&utm_campaign=pawa_wbsc #POWERPROS, #WBSC, #パワプロ, #eBASEBALL, Official licensed videogame of World Baseball Softball Confederation ""eBASEBALL"" is a registered trademark o",
PPV3-INV-0120,PowerPro,H37-DRXbMgQ,【切り抜き】新シナリオ「天盟高校」特集,2022-11-25,https://www.youtube.com/watch?v=H37-DRXbMgQ,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""パワプロ""]",POWERPRO_CURRENT_OR_EDITION_CONTEXT: PowerPro term present; retained as official PowerPro context even without an explicit ability term.,false,[],,,,,,false,OUT_OF_SCOPE,OK,新シナリオ「天盟高校編」11/24から配信開始！ 突如目の前に現れた、自らを神と称する子供。 個性豊かな神々も加わって、野球部の日常が大きく動き出す！ 神様とともに甲子園を目指す！夢かうつつか、人と神が織りなす成長ストーリーここに降臨！「総合評価No.1」の野手を育成できるかを競うイベント「最強決定戦」（11月29日13:59まで）も開催中 #パワプロ ＃天盟高校 #パワプロアプリ8周年 #パワプロアプリ DLはこちら https://konami.jp/3HkbcQP #パワプロアプリ 公式Twitter： https://twitter.com/pawa_app573 #パワプロアプリ 公式サイト： https://www.konami.com/pawa/app/,
