record_id,player,canonical_player_id,game,edition,update_date,platform,source_type,source_url,video_id_or_post_id,parent_event_id,author_id_or_name,timestamp,text,likes,reply_count,classification,strength,independence_group,physical_or_rating_lane,target_rating_if_explicit,comparison_player_if_any,source_quality,notes,acceptance_status,acceptance_reason,collected_at,attempted_routes,event_id,origin_count,comment_count,like_sum,top_like_count,agreement_ratio,source_input_path,source_input_sha256,old_rejection_reason,reclassification_status,schema_validation,identity_validation
SP032-RUN2-GXSR030,外崎 修汰,41245130,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/YouTube08049738/status/2080662691337883730,2080662691337883730,2080662691337883730,@YouTube08049738,2026-07-24,小濱佑斗さん パンチ力と走力を兼ね備えた選手は球界でも希少な選手 外野も守れるようになれば出場機会増えそうなんだけどな 将来的には外崎修汰のようになってほしいな,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_YouTube08049738,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,CONTEXT_ONLY,"Retained as raw context after individual re-review. The returned text does not provide a safely attributable, directional speed or rating claim under the flexible policy.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",2080662691337883730,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,RETAINED_NOT_DIRECTIONAL,PASS,PASS_PLAYER_TEXT_MATCH
SP032-RUN2-GXSR031,梶原 昂希,51555155,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/fp_jn12766tm/status/1849792582282510413,1849792582282510413,1849792582282510413,@fp_jn12766tm,2024-10-25,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_fp_jn12766tm,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,INSUFFICIENT,"Original rejection retained: post text and/or author, timestamp, post ID, URL is missing. No rating or physical direction is inferred from an incomplete returned record.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1849792582282510413,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,NOT_RECLASSIFIABLE_INSUFFICIENT,INSUFFICIENT_SOURCE_FIELDS,PLAYER_NOT_VERIFIABLE_FROM_TEXT
SP032-RUN2-GXSR032,梶原 昂希,51555155,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/muscat_delice/status/1851220870720860493,1851220870720860493,1851220870720860493,@muscat_delice,2024-10-29,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_muscat_delice,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,INSUFFICIENT,"Original rejection retained: post text and/or author, timestamp, post ID, URL is missing. No rating or physical direction is inferred from an incomplete returned record.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1851220870720860493,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,NOT_RECLASSIFIABLE_INSUFFICIENT,INSUFFICIENT_SOURCE_FIELDS,PLAYER_NOT_VERIFIABLE_FROM_TEXT
SP032-RUN2-GXSR033,梶原 昂希,51555155,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/rOBnMurEyosentW/status/1851221033165918396,1851221033165918396,1851221033165918396,@rOBnMurEyosentW,2024-10-29,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_rOBnMurEyosentW,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,INSUFFICIENT,"Original rejection retained: post text and/or author, timestamp, post ID, URL is missing. No rating or physical direction is inferred from an incomplete returned record.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1851221033165918396,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,NOT_RECLASSIFIABLE_INSUFFICIENT,INSUFFICIENT_SOURCE_FIELDS,PLAYER_NOT_VERIFIABLE_FROM_TEXT
SP032-RUN2-GXSR034,梶原 昂希,51555155,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/baystars51/status/1851913371744129464,1851913371744129464,1851913371744129464,@baystars51,2024-10-31,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_baystars51,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,INSUFFICIENT,"Original rejection retained: post text and/or author, timestamp, post ID, URL is missing. No rating or physical direction is inferred from an incomplete returned record.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1851913371744129464,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,NOT_RECLASSIFIABLE_INSUFFICIENT,INSUFFICIENT_SOURCE_FIELDS,PLAYER_NOT_VERIFIABLE_FROM_TEXT
SP032-RUN2-GXSR035,梶原 昂希,51555155,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/dokayamaBB/status/1853551646703595975,1853551646703595975,1853551646703595975,@dokayamaBB,2024-11-04,"この動画面白い😃
 セ界最速クラスか？梶原昂希の走力はヤバかった！内野安打、二塁打、本塁生還をタイム測定！2024年 横浜DeNAベイスターズ",,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_dokayamaBB,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: CONFLICTING_RETURNED_URL_FOR_SAME_POST_ID,INSUFFICIENT,Original record has conflicting returned URLs for the same post ID; no record is accepted until the conflict is resolved.,2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1853551646703595975,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,CONFLICTING_RETURNED_URL_FOR_SAME_POST_ID,NOT_RECLASSIFIABLE_IDENTITY_CONFLICT,PASS,PASS_PLAYER_TEXT_MATCH
SP032-RUN2-GXSR036,梶原 昂希,51555155,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/zatsuteira/status/1924656865788756229,1924656865788756229,1924656865788756229,@zatsuteira,NOT_PUBLICLY_DOCUMENTED,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_zatsuteira,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,INSUFFICIENT,"Original rejection retained: post text and/or author, timestamp, post ID, URL is missing. No rating or physical direction is inferred from an incomplete returned record.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1924656865788756229,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,NOT_RECLASSIFIABLE_INSUFFICIENT,INSUFFICIENT_SOURCE_FIELDS,PLAYER_NOT_VERIFIABLE_FROM_TEXT
SP032-RUN2-GXSR037,梶原 昂希,51555155,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/baystars51/status/1953379729048015277,1953379729048015277,1953379729048015277,@baystars51,2025-08-07,「足は速い」,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_baystars51,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: TARGET_NOT_VERIFIABLE_FROM_RETURNED_POST_TEXT,INSUFFICIENT,The target player is not verifiable from the returned post text; the source remains raw context only and is not mapped to a player.,2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1953379729048015277,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,TARGET_NOT_VERIFIABLE_FROM_RETURNED_POST_TEXT,NOT_RECLASSIFIABLE_PLAYER_IDENTITY,PASS,PLAYER_NOT_VERIFIABLE_FROM_TEXT
SP032-RUN2-GXSR038,梶原 昂希,51555155,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/bk_wanko/status/1969003439414731188,1969003439414731188,1969003439414731188,@bk_wanko,2025-09-19,「足も速いし」,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_bk_wanko,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: TARGET_NOT_VERIFIABLE_FROM_RETURNED_POST_TEXT,INSUFFICIENT,The target player is not verifiable from the returned post text; the source remains raw context only and is not mapped to a player.,2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1969003439414731188,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,TARGET_NOT_VERIFIABLE_FROM_RETURNED_POST_TEXT,NOT_RECLASSIFIABLE_PLAYER_IDENTITY,PASS,PLAYER_NOT_VERIFIABLE_FROM_TEXT
SP032-RUN2-GXSR041,梶原 昂希,51555155,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/mejiro9banchi/status/2066081062422503509,2066081062422503509,2066081062422503509,@mejiro9banchi,2026-06-14,梶原昂希は本当に可哀想、牧秀悟に「練習で一番打球を飛ばすのは梶原」と言わせるほどのパワーがあるのに俊足と盗塁のセンスも兼ね備えてたせいで出塁が役割だの、主軸に繋げろだのバントしろだのごちゃごちゃ言われて完全に良さ失ってるもん,,,"[""PHYSICAL_FAST""]",WEAK_DIRECTIONAL,X_AUTHOR_mejiro9banchi,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: BASERUNNING_DECISION_OR_STOLEN_BASE_CONTEXT_NOT_ISOLATED_TO_PHYSICAL_SPEED,ACCEPTED_WEAK_DIRECTIONAL_CONTEXT,"Reclassified under the flexible policy as weak directional physical context. The original rejection reason is retained; this record cannot independently create strict consensus, a rating value, or a player score.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",2066081062422503509,1,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,BASERUNNING_DECISION_OR_STOLEN_BASE_CONTEXT_NOT_ISOLATED_TO_PHYSICAL_SPEED,RECLASSIFIED_TO_WEAK_CONTEXT_LANE,PASS,PASS_PLAYER_TEXT_MATCH
SP032-RUN2-GXSR043,丸 佳浩,21425116,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/giants_is_4ever/status/1846861419775684963,1846861419775684963,1846861419775684963,@giants_is_4ever,NOT_PUBLICLY_DOCUMENTED,: ベテラン丸佳浩の全力疾走とヘッドスライディング。この負けん気と熱い闘志に泣けてしまう。大好きすぎる丸。#giants #ジャイアンツ #丸佳浩,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_giants_is_4ever,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,INSUFFICIENT,"Original rejection retained: post text and/or author, timestamp, post ID, URL is missing. No rating or physical direction is inferred from an incomplete returned record.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1846861419775684963,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,NOT_RECLASSIFIABLE_INSUFFICIENT,INSUFFICIENT_SOURCE_FIELDS,PASS_PLAYER_TEXT_MATCH
SP032-RUN2-GXSR044,丸 佳浩,21425116,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/cun_song14143/status/1856965524414218540,1856965524414218540,1856965524414218540,@cun_song14143,NOT_PUBLICLY_DOCUMENTED,": ８丸佳浩（読売ジャイアンツ） 誰より強く 更なる高みへ この大歓声が 君の味方だ さあ我らと行こう 丸佳浩 ↓ 赤城 誰より強く 更なる食欲 この艦載機が 君の味方だ さあミッドウェーに行こう 空母赤城 (context includes ""俊足でもあります。"")",,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_cun_song14143,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,INSUFFICIENT,"Original rejection retained: post text and/or author, timestamp, post ID, URL is missing. No rating or physical direction is inferred from an incomplete returned record.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1856965524414218540,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,NOT_RECLASSIFIABLE_INSUFFICIENT,INSUFFICIENT_SOURCE_FIELDS,PASS_PLAYER_TEXT_MATCH
SP032-RUN2-GXSR045,丸 佳浩,21425116,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/EM8040/status/1862751774286963105,1862751774286963105,1862751774286963105,@EM8040,NOT_PUBLICLY_DOCUMENTED,: 丸佳浩 全力疾走し、借り物競争の借り物難題すぎてこの表情,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_EM8040,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,INSUFFICIENT,"Original rejection retained: post text and/or author, timestamp, post ID, URL is missing. No rating or physical direction is inferred from an incomplete returned record.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1862751774286963105,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,NOT_RECLASSIFIABLE_INSUFFICIENT,INSUFFICIENT_SOURCE_FIELDS,PASS_PLAYER_TEXT_MATCH
SP032-RUN2-GXSR047,丸 佳浩,21425116,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/hirosatou1717/status/2051881673625854452,2051881673625854452,2051881673625854452,@hirosatou1717,NOT_PUBLICLY_DOCUMENTED,読売ジャイアンツ2026 スプリント(瞬間最速速度) 足が遅い選手 ※外国人除く 1位 小林誠司 27.6km/h 2位 山瀬慎之助 27.9km/h 3位 大城卓三 29.2km/h 4位 岸田行倫 29.4km/h 5位 萩尾匡也 30.1km/h 6位 増田陸 30.2km/h 7位 丸佳浩 30.4km/h 8位 坂本勇人 30.8km/h 結論：捕手は基本鈍足,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_hirosatou1717,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,INSUFFICIENT,"Original rejection retained: post text and/or author, timestamp, post ID, URL is missing. No rating or physical direction is inferred from an incomplete returned record.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",2051881673625854452,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,NOT_RECLASSIFIABLE_INSUFFICIENT,INSUFFICIENT_SOURCE_FIELDS,PASS_PLAYER_TEXT_MATCH
SP032-RUN2-GXSR048,丸 佳浩,21425116,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/hirosatou1717/status/2051891392386114024,2051891392386114024,2051891392386114024,@hirosatou1717,NOT_PUBLICLY_DOCUMENTED,: 読売ジャイアンツ2026 スプリント(瞬間最速速度) 外野登録選手　外国人除く 1位 佐々木俊輔 32.6km/h 2位 若林楽人 32.0km/h 3位 皆川岳飛 31.5km/h 4位 中山礼都 31.3km/h 5位 松本剛 31.0km/h 6位 丸佳浩 30.4km/h 7位 萩野匡也 30.1km/h 俊足と言われる部類の松本剛より礼都の方が瞬間速度は速い,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_hirosatou1717,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,INSUFFICIENT,"Original rejection retained: post text and/or author, timestamp, post ID, URL is missing. No rating or physical direction is inferred from an incomplete returned record.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",2051891392386114024,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,NOT_RECLASSIFIABLE_INSUFFICIENT,INSUFFICIENT_SOURCE_FIELDS,PASS_PLAYER_TEXT_MATCH
SP032-RUN2-GXSR049,丸 佳浩,21425116,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/hirosatou1717/status/2084616070565159325,2084616070565159325,2084616070565159325,@hirosatou1717,NOT_PUBLICLY_DOCUMENTED,増田大輝の今年のトップスピードって、最高31.4km/hで丸佳浩と同じなんだよな。完全にイメージだけでスピードはもうない。,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_hirosatou1717,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,INSUFFICIENT,"Original rejection retained: post text and/or author, timestamp, post ID, URL is missing. No rating or physical direction is inferred from an incomplete returned record.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",2084616070565159325,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,NOT_RECLASSIFIABLE_INSUFFICIENT,INSUFFICIENT_SOURCE_FIELDS,PASS_PLAYER_TEXT_MATCH
