raw_id,player,player_display,team_or_affiliation,measurement_date,measurement_year,measurement_era,metric,value,unit,timing_method,start_protocol,surface_or_conditions,cohort_id,cohort_completeness,source_manifest_id,source_tier,source_name,source_url,evidence_class,original_usage_class,canonicality,high_confidence_candidate,bank_acceptance_status,rejection_reason,same_measurement_cluster_id,temporal_resolution_status,selected_as_anchor,selected_anchor_id,notes
R00038,皆川岳飛,皆川岳飛,,2024-11-30,2024,2024,50M_STANDING_START_SECONDS,6.12,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2024-11-30,FULL_PUBLISHED_TABLE_27,samurai_university_2024_11_30,A_PROTOCOL_B_FULL_VALUES,侍ジャパン公式 + 高校野球ドットコム,https://www.hb-nippon.com/articles/2163,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,standardized_50m_2024-11-30_皆川岳飛,EXACT_OR_NOT_APPLICABLE,true,A0013,Comparable only within this measured cohort. This 50m result is never converted to T90.
R00039,秋山俊,秋山俊,,2024-11-30,2024,2024,50M_STANDING_START_SECONDS,6.13,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2024-11-30,FULL_PUBLISHED_TABLE_27,samurai_university_2024_11_30,A_PROTOCOL_B_FULL_VALUES,侍ジャパン公式 + 高校野球ドットコム,https://www.hb-nippon.com/articles/2163,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,standardized_50m_2024-11-30_秋山俊,EXACT_OR_NOT_APPLICABLE,true,A0014,Comparable only within this measured cohort. This 50m result is never converted to T90.
R00040,勝田成,勝田成,,2024-11-30,2024,2024,50M_STANDING_START_SECONDS,6.17,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2024-11-30,FULL_PUBLISHED_TABLE_27,samurai_university_2024_11_30,A_PROTOCOL_B_FULL_VALUES,侍ジャパン公式 + 高校野球ドットコム,https://www.hb-nippon.com/articles/2163,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,standardized_50m_2024-11-30_勝田成,EXACT_OR_NOT_APPLICABLE,true,A0015,Comparable only within this measured cohort. This 50m result is never converted to T90.
R00041,米津煌太,米津煌太,,2024-11-30,2024,2024,50M_STANDING_START_SECONDS,6.17,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2024-11-30,FULL_PUBLISHED_TABLE_27,samurai_university_2024_11_30,A_PROTOCOL_B_FULL_VALUES,侍ジャパン公式 + 高校野球ドットコム,https://www.hb-nippon.com/articles/2163,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,standardized_50m_2024-11-30_米津煌太,EXACT_OR_NOT_APPLICABLE,true,A0016,Comparable only within this measured cohort. This 50m result is never converted to T90.
R00042,繁永晟,繁永晟,,2024-11-30,2024,2024,50M_STANDING_START_SECONDS,6.19,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2024-11-30,FULL_PUBLISHED_TABLE_27,samurai_university_2024_11_30,A_PROTOCOL_B_FULL_VALUES,侍ジャパン公式 + 高校野球ドットコム,https://www.hb-nippon.com/articles/2163,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,standardized_50m_2024-11-30_繁永晟,EXACT_OR_NOT_APPLICABLE,true,A0017,Comparable only within this measured cohort. This 50m result is never converted to T90.
R00043,栗山雅也,栗山雅也,,2024-11-30,2024,2024,50M_STANDING_START_SECONDS,6.19,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2024-11-30,FULL_PUBLISHED_TABLE_27,samurai_university_2024_11_30,A_PROTOCOL_B_FULL_VALUES,侍ジャパン公式 + 高校野球ドットコム,https://www.hb-nippon.com/articles/2163,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,standardized_50m_2024-11-30_栗山雅也,EXACT_OR_NOT_APPLICABLE,true,A0018,Comparable only within this measured cohort. This 50m result is never converted to T90.
R00044,木本圭一,木本圭一,,2024-11-30,2024,2024,50M_STANDING_START_SECONDS,6.2,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2024-11-30,FULL_PUBLISHED_TABLE_27,samurai_university_2024_11_30,A_PROTOCOL_B_FULL_VALUES,侍ジャパン公式 + 高校野球ドットコム,https://www.hb-nippon.com/articles/2163,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,standardized_50m_2024-11-30_木本圭一,EXACT_OR_NOT_APPLICABLE,true,A0019,Comparable only within this measured cohort. This 50m result is never converted to T90.
R00045,那波賢人,那波賢人,,2024-11-30,2024,2024,50M_STANDING_START_SECONDS,6.22,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2024-11-30,FULL_PUBLISHED_TABLE_27,samurai_university_2024_11_30,A_PROTOCOL_B_FULL_VALUES,侍ジャパン公式 + 高校野球ドットコム,https://www.hb-nippon.com/articles/2163,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,standardized_50m_2024-11-30_那波賢人,EXACT_OR_NOT_APPLICABLE,true,A0020,Comparable only within this measured cohort. This 50m result is never converted to T90.
R00046,蜷川大,蜷川大,,2024-11-30,2024,2024,50M_STANDING_START_SECONDS,6.26,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2024-11-30,FULL_PUBLISHED_TABLE_27,samurai_university_2024_11_30,A_PROTOCOL_B_FULL_VALUES,侍ジャパン公式 + 高校野球ドットコム,https://www.hb-nippon.com/articles/2163,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,standardized_50m_2024-11-30_蜷川大,EXACT_OR_NOT_APPLICABLE,true,A0021,Comparable only within this measured cohort. This 50m result is never converted to T90.
R00047,若山空蒼,若山空蒼,,2024-11-30,2024,2024,50M_STANDING_START_SECONDS,6.26,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2024-11-30,FULL_PUBLISHED_TABLE_27,samurai_university_2024_11_30,A_PROTOCOL_B_FULL_VALUES,侍ジャパン公式 + 高校野球ドットコム,https://www.hb-nippon.com/articles/2163,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,standardized_50m_2024-11-30_若山空蒼,EXACT_OR_NOT_APPLICABLE,true,A0022,Comparable only within this measured cohort. This 50m result is never converted to T90.
R00048,小林隼翔,小林隼翔,,2024-11-30,2024,2024,50M_STANDING_START_SECONDS,6.27,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2024-11-30,FULL_PUBLISHED_TABLE_27,samurai_university_2024_11_30,A_PROTOCOL_B_FULL_VALUES,侍ジャパン公式 + 高校野球ドットコム,https://www.hb-nippon.com/articles/2163,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,standardized_50m_2024-11-30_小林隼翔,EXACT_OR_NOT_APPLICABLE,true,A0023,Comparable only within this measured cohort. This 50m result is never converted to T90.
R00049,谷端将伍,谷端将伍,,2024-11-30,2024,2024,50M_STANDING_START_SECONDS,6.3,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2024-11-30,FULL_PUBLISHED_TABLE_27,samurai_university_2024_11_30,A_PROTOCOL_B_FULL_VALUES,侍ジャパン公式 + 高校野球ドットコム,https://www.hb-nippon.com/articles/2163,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,standardized_50m_2024-11-30_谷端将伍,EXACT_OR_NOT_APPLICABLE,true,A0024,Comparable only within this measured cohort. This 50m result is never converted to T90.
R00050,前田健伸,前田健伸,,2024-11-30,2024,2024,50M_STANDING_START_SECONDS,6.36,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2024-11-30,FULL_PUBLISHED_TABLE_27,samurai_university_2024_11_30,A_PROTOCOL_B_FULL_VALUES,侍ジャパン公式 + 高校野球ドットコム,https://www.hb-nippon.com/articles/2163,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,standardized_50m_2024-11-30_前田健伸,EXACT_OR_NOT_APPLICABLE,true,A0025,Comparable only within this measured cohort. This 50m result is never converted to T90.
R00051,小島大河,小島大河,,2024-11-30,2024,2024,50M_STANDING_START_SECONDS,6.38,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2024-11-30,FULL_PUBLISHED_TABLE_27,samurai_university_2024_11_30,A_PROTOCOL_B_FULL_VALUES,侍ジャパン公式 + 高校野球ドットコム,https://www.hb-nippon.com/articles/2163,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,standardized_50m_2024-11-30_小島大河,EXACT_OR_NOT_APPLICABLE,true,A0026,Comparable only within this measured cohort. This 50m result is never converted to T90.
R00052,熊谷陸,熊谷陸,,2024-11-30,2024,2024,50M_STANDING_START_SECONDS,6.38,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2024-11-30,FULL_PUBLISHED_TABLE_27,samurai_university_2024_11_30,A_PROTOCOL_B_FULL_VALUES,侍ジャパン公式 + 高校野球ドットコム,https://www.hb-nippon.com/articles/2163,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,standardized_50m_2024-11-30_熊谷陸,EXACT_OR_NOT_APPLICABLE,true,A0027,Comparable only within this measured cohort. This 50m result is never converted to T90.
R00053,尾瀬雄大,尾瀬雄大,,2024-11-30,2024,2024,50M_STANDING_START_SECONDS,6.38,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2024-11-30,FULL_PUBLISHED_TABLE_27,samurai_university_2024_11_30,A_PROTOCOL_B_FULL_VALUES,侍ジャパン公式 + 高校野球ドットコム,https://www.hb-nippon.com/articles/2163,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,standardized_50m_2024-11-30_尾瀬雄大,EXACT_OR_NOT_APPLICABLE,true,A0028,Comparable only within this measured cohort. This 50m result is never converted to T90.
R00054,渡辺憩,渡辺憩,,2024-11-30,2024,2024,50M_STANDING_START_SECONDS,6.4,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2024-11-30,FULL_PUBLISHED_TABLE_27,samurai_university_2024_11_30,A_PROTOCOL_B_FULL_VALUES,侍ジャパン公式 + 高校野球ドットコム,https://www.hb-nippon.com/articles/2163,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,standardized_50m_2024-11-30_渡辺憩,EXACT_OR_NOT_APPLICABLE,true,A0029,Comparable only within this measured cohort. This 50m result is never converted to T90.
R00055,前嶋藍,前嶋藍,,2024-11-30,2024,2024,50M_STANDING_START_SECONDS,6.53,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2024-11-30,FULL_PUBLISHED_TABLE_27,samurai_university_2024_11_30,A_PROTOCOL_B_FULL_VALUES,侍ジャパン公式 + 高校野球ドットコム,https://www.hb-nippon.com/articles/2163,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,standardized_50m_2024-11-30_前嶋藍,EXACT_OR_NOT_APPLICABLE,true,A0030,Comparable only within this measured cohort. This 50m result is never converted to T90.
R00056,渡部海,渡部海,,2024-11-30,2024,2024,50M_STANDING_START_SECONDS,6.55,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2024-11-30,FULL_PUBLISHED_TABLE_27,samurai_university_2024_11_30,A_PROTOCOL_B_FULL_VALUES,侍ジャパン公式 + 高校野球ドットコム,https://www.hb-nippon.com/articles/2163,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,standardized_50m_2024-11-30_渡部海,EXACT_OR_NOT_APPLICABLE,true,A0031,Comparable only within this measured cohort. This 50m result is never converted to T90.
R00057,辻井心,辻井心,,2024-11-30,2024,2024,50M_STANDING_START_SECONDS,6.87,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2024-11-30,FULL_PUBLISHED_TABLE_27,samurai_university_2024_11_30,A_PROTOCOL_B_FULL_VALUES,侍ジャパン公式 + 高校野球ドットコム,https://www.hb-nippon.com/articles/2163,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,standardized_50m_2024-11-30_辻井心,EXACT_OR_NOT_APPLICABLE,true,A0032,Comparable only within this measured cohort. This 50m result is never converted to T90.
R00058,鈴木湧陽,鈴木湧陽,,2026-06-22,2026,2026,50M_STANDING_START_SECONDS,5.78,seconds,photoelectric_50m_with_intermediate_30m_same_trial,not_publicly_documented,not_publicly_documented,samurai_university_2026_06_22,FULL_PUBLISHED_50M_TABLE_31,samurai_university_2026_06_22,A_PROTOCOL_B_FULL_VALUES,侍ジャパン公式 + 高校野球ドットコム,https://www.hb-nippon.com/articles/14003,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,standardized_50m_2026-06-22_鈴木湧陽,EXACT_OR_NOT_APPLICABLE,true,A0033,Photoelectric 50m within a common 2026 camp cohort; never converted to T90.
R00059,鈴木湧陽,鈴木湧陽,,2026-06-22,2026,2026,30M_STANDING_START_SECONDS,3.85,seconds,photoelectric_50m_with_intermediate_30m_same_trial,not_publicly_documented,not_publicly_documented,samurai_university_2026_06_22,PUBLIC_30M_SUBSET_2_OF_31,samurai_university_2026_06_22,A_PROTOCOL_B_FULL_VALUES,侍ジャパン公式 + 高校野球ドットコム,https://www.hb-nippon.com/articles/14003,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,false,RETAINED_SUPPORT_ONLY,RETAINED_SUPPORT_ONLY_PUBLIC_30M_SUBSET_NOT_A_FULL_COHORT,standardized_30m_2026-06-22_鈴木湧陽,EXACT_OR_NOT_APPLICABLE,false,,Same photoelectric trial per official report; not made into a broad 30m comparison cohort because only two 30m values are public.
R00060,岡田啓吾,岡田啓吾,,2026-06-22,2026,2026,50M_STANDING_START_SECONDS,5.83,seconds,photoelectric_50m_with_intermediate_30m_same_trial,not_publicly_documented,not_publicly_documented,samurai_university_2026_06_22,FULL_PUBLISHED_50M_TABLE_31,samurai_university_2026_06_22,A_PROTOCOL_B_FULL_VALUES,侍ジャパン公式 + 高校野球ドットコム,https://www.hb-nippon.com/articles/14003,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,standardized_50m_2026-06-22_岡田啓吾,EXACT_OR_NOT_APPLICABLE,true,A0034,Photoelectric 50m within a common 2026 camp cohort; never converted to T90.
R00061,岡田啓吾,岡田啓吾,,2026-06-22,2026,2026,30M_STANDING_START_SECONDS,3.89,seconds,photoelectric_50m_with_intermediate_30m_same_trial,not_publicly_documented,not_publicly_documented,samurai_university_2026_06_22,PUBLIC_30M_SUBSET_2_OF_31,samurai_university_2026_06_22,A_PROTOCOL_B_FULL_VALUES,侍ジャパン公式 + 高校野球ドットコム,https://www.hb-nippon.com/articles/14003,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,false,RETAINED_SUPPORT_ONLY,RETAINED_SUPPORT_ONLY_PUBLIC_30M_SUBSET_NOT_A_FULL_COHORT,standardized_30m_2026-06-22_岡田啓吾,EXACT_OR_NOT_APPLICABLE,false,,Same photoelectric trial per official report; not made into a broad 30m comparison cohort because only two 30m values are public.
R00062,境亮陽,境亮陽,,2026-06-22,2026,2026,50M_STANDING_START_SECONDS,6.02,seconds,photoelectric_50m_with_intermediate_30m_same_trial,not_publicly_documented,not_publicly_documented,samurai_university_2026_06_22,FULL_PUBLISHED_50M_TABLE_31,samurai_university_2026_06_22,A_PROTOCOL_B_FULL_VALUES,侍ジャパン公式 + 高校野球ドットコム,https://www.hb-nippon.com/articles/14003,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,standardized_50m_2026-06-22_境亮陽,EXACT_OR_NOT_APPLICABLE,true,A0035,Photoelectric 50m within a common 2026 camp cohort; never converted to T90.
R00063,木津寿哉,木津寿哉,,2026-06-22,2026,2026,50M_STANDING_START_SECONDS,6.02,seconds,photoelectric_50m_with_intermediate_30m_same_trial,not_publicly_documented,not_publicly_documented,samurai_university_2026_06_22,FULL_PUBLISHED_50M_TABLE_31,samurai_university_2026_06_22,A_PROTOCOL_B_FULL_VALUES,侍ジャパン公式 + 高校野球ドットコム,https://www.hb-nippon.com/articles/14003,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,standardized_50m_2026-06-22_木津寿哉,EXACT_OR_NOT_APPLICABLE,true,A0036,Photoelectric 50m within a common 2026 camp cohort; never converted to T90.
R00064,榊原七斗,榊原七斗,,2026-06-22,2026,2026,50M_STANDING_START_SECONDS,6.15,seconds,photoelectric_50m_with_intermediate_30m_same_trial,not_publicly_documented,not_publicly_documented,samurai_university_2026_06_22,FULL_PUBLISHED_50M_TABLE_31,samurai_university_2026_06_22,A_PROTOCOL_B_FULL_VALUES,侍ジャパン公式 + 高校野球ドットコム,https://www.hb-nippon.com/articles/14003,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,standardized_50m_2026-06-22_榊原七斗,EXACT_OR_NOT_APPLICABLE,true,A0037,Photoelectric 50m within a common 2026 camp cohort; never converted to T90.
R00065,黒田義信,黒田義信,,2026-06-22,2026,2026,50M_STANDING_START_SECONDS,6.18,seconds,photoelectric_50m_with_intermediate_30m_same_trial,not_publicly_documented,not_publicly_documented,samurai_university_2026_06_22,FULL_PUBLISHED_50M_TABLE_31,samurai_university_2026_06_22,A_PROTOCOL_B_FULL_VALUES,侍ジャパン公式 + 高校野球ドットコム,https://www.hb-nippon.com/articles/14003,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,standardized_50m_2026-06-22_黒田義信,EXACT_OR_NOT_APPLICABLE,true,A0038,Photoelectric 50m within a common 2026 camp cohort; never converted to T90.
R00066,眞邉麗生,眞邉麗生,,2026-06-22,2026,2026,50M_STANDING_START_SECONDS,6.18,seconds,photoelectric_50m_with_intermediate_30m_same_trial,not_publicly_documented,not_publicly_documented,samurai_university_2026_06_22,FULL_PUBLISHED_50M_TABLE_31,samurai_university_2026_06_22,A_PROTOCOL_B_FULL_VALUES,侍ジャパン公式 + 高校野球ドットコム,https://www.hb-nippon.com/articles/14003,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,standardized_50m_2026-06-22_眞邉麗生,EXACT_OR_NOT_APPLICABLE,true,A0039,Photoelectric 50m within a common 2026 camp cohort; never converted to T90.
R00067,新保玖和,新保玖和,,2026-06-22,2026,2026,50M_STANDING_START_SECONDS,6.2,seconds,photoelectric_50m_with_intermediate_30m_same_trial,not_publicly_documented,not_publicly_documented,samurai_university_2026_06_22,FULL_PUBLISHED_50M_TABLE_31,samurai_university_2026_06_22,A_PROTOCOL_B_FULL_VALUES,侍ジャパン公式 + 高校野球ドットコム,https://www.hb-nippon.com/articles/14003,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,standardized_50m_2026-06-22_新保玖和,EXACT_OR_NOT_APPLICABLE,true,A0040,Photoelectric 50m within a common 2026 camp cohort; never converted to T90.
R00068,赤堀颯,赤堀颯,,2026-06-22,2026,2026,50M_STANDING_START_SECONDS,6.24,seconds,photoelectric_50m_with_intermediate_30m_same_trial,not_publicly_documented,not_publicly_documented,samurai_university_2026_06_22,FULL_PUBLISHED_50M_TABLE_31,samurai_university_2026_06_22,A_PROTOCOL_B_FULL_VALUES,侍ジャパン公式 + 高校野球ドットコム,https://www.hb-nippon.com/articles/14003,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,standardized_50m_2026-06-22_赤堀颯,EXACT_OR_NOT_APPLICABLE,true,A0041,Photoelectric 50m within a common 2026 camp cohort; never converted to T90.
R00069,西野啓也,西野啓也,,2026-06-22,2026,2026,50M_STANDING_START_SECONDS,6.28,seconds,photoelectric_50m_with_intermediate_30m_same_trial,not_publicly_documented,not_publicly_documented,samurai_university_2026_06_22,FULL_PUBLISHED_50M_TABLE_31,samurai_university_2026_06_22,A_PROTOCOL_B_FULL_VALUES,侍ジャパン公式 + 高校野球ドットコム,https://www.hb-nippon.com/articles/14003,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,standardized_50m_2026-06-22_西野啓也,EXACT_OR_NOT_APPLICABLE,true,A0042,Photoelectric 50m within a common 2026 camp cohort; never converted to T90.
