stable_player_key,npb_name,npb_name_en,production_player_id,proeye_id,mlbam_ids,the_show_uuid_count,current100_queue_orders,current100_coverage_state,identity_state,ambiguity_state,cohort,transition_directions,the_show_live_row_count,the_show_seasons,the_show_editions,mlb_evidence,evidence_role,name_only_match_allowed,source_commit_history,source_commit_temporal
PROEYE:01805136,宮　本,,,01805136,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:01805151,武　藤,,,01805151,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:01805153,古　川,,,01805153,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:01903888,二　岡,,,01903888,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:01905114,嶋,,,01905114,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:01905119,堂　上,,,01905119,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:01905151,黒　川,,,01905151,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:03105132,横　尾,,,03105132,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:03105151,山　瀬,,,03105151,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:03105157,村　松,,03105157,03105157,,0,15,NO_MLB_PROMOTION_FOUND,NO_MATCH_IN_SCREENED_MLB_AND_SHOW_CROSSWALKS,NONE_DETECTED,CURRENT100_MLB_PROMOTION_OR_APPEARANCE,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:03205159,フォード,Mike Ford,,03205159,645801,5,,,MLB_LOWER_BOUND_MATCH,NONE_DETECTED,MLB_TO_NPB_FOREIGN,,120,"2021,2022,2023,2024,2025","21,22,23,24,25",True,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:03305132,渡　辺,,,03305132,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:03505133,ソト,,03505133,03505133,,0,28,IDENTITY_UNRESOLVED,AMBIGUOUS_SHORT_NPB_NAME_NOT_FORCED,AMBIGUOUS_NOT_FORCED,CURRENT100_MLB_PROMOTION_OR_APPEARANCE,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:03905153,R.ロドリゲス,Ronny Rodriguez,,03905153,,0,,,MLB_LOWER_BOUND_MATCH,NONE_DETECTED,MLB_TO_NPB_FOREIGN,,0,,,True,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11015115,辻,,,11015115,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11015136,リチャード,,,11015136,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11015138,辰　己,,,11015138,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11015159,進　藤,,,11015159,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11215115,野　中,,,11215115,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11215116,中　村,,,11215116,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11215118,中島卓,,,11215118,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11215132,谷川原,,,11215132,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11215134,田　中,,,11215134,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11215135,塚　田,,,11215135,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11215137,北　條,,,11215137,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11215151,髙　部,,11215151,11215151,,0,38,NO_MLB_PROMOTION_FOUND,NO_MATCH_IN_SCREENED_MLB_AND_SHOW_CROSSWALKS,NONE_DETECTED,CURRENT100_MLB_PROMOTION_OR_APPEARANCE,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11215153,佐野如,,,11215153,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11313884,岩　村,,,11313884,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11315110,江　川,,,11315110,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11315139,井　上,,,11315139,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11315153,五十幡,,,11315153,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11415133,深　江,,,11415133,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11415135,永　江,,,11415135,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11415138,野村大,,,11415138,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11515112,小　山,,,11515112,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11515114,大　﨑,,,11515114,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11515117,尾　崎,,,11515117,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11515130,岡　本,,,11515130,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11515132,大　城,,,11515132,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11515139,岡,,11515139,11515139,,0,35,NO_MLB_PROMOTION_FOUND,NO_MATCH_IN_SCREENED_MLB_AND_SHOW_CROSSWALKS,NONE_DETECTED,CURRENT100_MLB_PROMOTION_OR_APPEARANCE,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11515151,梅　林,,,11515151,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11515157,門　脇,,,11515157,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11615114,福　田,,,11615114,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11615116,村　田,,,11615116,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11615117,森　岡,,,11615117,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11615130,福　田,,,11615130,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11615137,谷　内,,,11615137,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11615139,陽　川,,,11615139,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11615155,野　村,,,11615155,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11615157,橋　本,,,11615157,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11715113,狩　野,,,11715113,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11715132,川　瀬,,,11715132,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11715133,川　﨑,,,11715133,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11715137,坂　口,,,11715137,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11715139,岸　里,,,11715139,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11715153,小　川,,11715153,11715153,,0,33,NO_MLB_PROMOTION_FOUND,NO_MATCH_IN_SCREENED_MLB_AND_SHOW_CROSSWALKS,NONE_DETECTED,CURRENT100_MLB_PROMOTION_OR_APPEARANCE,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11715155,川　村,,,11715155,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11815118,山　本,,,11815118,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11815130,宗,,11815130,11815130,,0,3,NO_MLB_PROMOTION_FOUND,NO_MATCH_IN_SCREENED_MLB_AND_SHOW_CROSSWALKS,NONE_DETECTED,CURRENT100_MLB_PROMOTION_OR_APPEARANCE,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11815132,堀　内,,,11815132,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11815135,三　好,,,11815135,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11815136,増　田,,,11815136,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11815138,万　波,,,11815138,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11815155,福　永,,,11815155,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11915111,田中賢,,,11915111,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11915132,坂　本,,11915132,11915132,,0,95,NO_MLB_PROMOTION_FOUND,NO_MATCH_IN_SCREENED_MLB_AND_SHOW_CROSSWALKS,NONE_DETECTED,CURRENT100_MLB_PROMOTION_OR_APPEARANCE,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11915134,坂　倉,,11915134,11915134,,0,47,NO_MLB_PROMOTION_FOUND,NO_MATCH_IN_SCREENED_MLB_AND_SHOW_CROSSWALKS,NONE_DETECTED,CURRENT100_MLB_PROMOTION_OR_APPEARANCE,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11915137,髙　田,,,11915137,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:11915151,川　野,,,11915151,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:13015132,エリアン,,,13015132,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:13015157,ペイトン,Mark Payton,,13015157,592622,2,,,MLB_LOWER_BOUND_MATCH,NONE_DETECTED,MLB_TO_NPB_FOREIGN,,43,"2021,2022","21,22",True,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:13115112,脇　谷,,,13115112,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
